Date,WisdomTree LargeCap Value_etf_Open_average,WisdomTree LargeCap Value_etf_Open_max,WisdomTree LargeCap Value_etf_Open_min,WisdomTree LargeCap Value_etf_Open_volatility,WisdomTree LargeCap Value_etf_Open_change,WisdomTree LargeCap Value_etf_High_average,WisdomTree LargeCap Value_etf_High_max,WisdomTree LargeCap Value_etf_High_min,WisdomTree LargeCap Value_etf_High_volatility,WisdomTree LargeCap Value_etf_High_change,WisdomTree LargeCap Value_etf_Low_average,WisdomTree LargeCap Value_etf_Low_max,WisdomTree LargeCap Value_etf_Low_min,WisdomTree LargeCap Value_etf_Low_volatility,WisdomTree LargeCap Value_etf_Low_change,WisdomTree LargeCap Value_etf_Close_average,WisdomTree LargeCap Value_etf_Close_max,WisdomTree LargeCap Value_etf_Close_min,WisdomTree LargeCap Value_etf_Close_volatility,WisdomTree LargeCap Value_etf_Close_change
2018-08-05,86.0,86.0,86.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0
2018-08-12,85.75,85.75,85.75,0.0,0.0,86.01,86.01,86.01,0.0,0.0,85.75,85.75,85.75,0.0,0.0,85.99,85.99,85.99,0.0,0.0
2018-08-19,87.11,87.11,87.11,0.0,0.0,87.11,87.11,87.11,0.0,0.0,87.11,87.11,87.11,0.0,0.0,87.11,87.11,87.11,0.0,0.0
2018-08-26,87.45,87.45,87.45,0.0,0.0,87.46,87.46,87.46,0.0,0.0,87.45,87.45,87.45,0.0,0.0,87.46,87.46,87.46,0.0,0.0
2018-09-02,86.85,86.85,86.85,0.0,0.0,86.88,86.88,86.88,0.0,0.0,86.85,86.85,86.85,0.0,0.0,86.88,86.88,86.88,0.0,0.0
2018-09-09,87.88,87.88,87.88,0.0,0.0,87.9,87.9,87.9,0.0,0.0,87.81,87.81,87.81,0.0,0.0,87.81,87.81,87.81,0.0,0.0
2018-09-16,88.83,88.83,88.83,0.0,0.0,88.83,88.83,88.83,0.0,0.0,88.83,88.83,88.83,0.0,0.0,88.83,88.83,88.83,0.0,0.0
2018-09-23,87.39,87.39,87.39,0.0,0.0,87.47,87.47,87.47,0.0,0.0,87.39,87.39,87.39,0.0,0.0,87.39,87.39,87.39,0.0,0.0
2018-09-30,86.02,86.02,86.02,0.0,0.0,86.05,86.05,86.05,0.0,0.0,86.02,86.02,86.02,0.0,0.0,86.05,86.05,86.05,0.0,0.0
2018-10-07,82.46,82.46,82.46,0.0,0.0,82.46,82.46,82.46,0.0,0.0,80.92,80.92,80.92,0.0,0.0,80.94,80.94,80.94,0.0,0.0
2018-10-14,82.53,82.53,82.53,0.0,0.0,82.53,82.53,82.53,0.0,0.0,82.53,82.53,82.53,0.0,0.0,82.53,82.53,82.53,0.0,0.0
2018-10-21,79.6,79.6,79.6,0.0,0.0,79.6,79.6,79.6,0.0,0.0,79.6,79.6,79.6,0.0,0.0,79.6,79.6,79.6,0.0,0.0
2018-10-28,81.67,81.67,81.67,0.0,0.0,81.67,81.67,81.67,0.0,0.0,81.66,81.66,81.66,0.0,0.0,81.66,81.66,81.66,0.0,0.0
2018-11-04,83.22,83.22,83.22,0.0,0.0,83.74,83.74,83.74,0.0,0.0,83.22,83.22,83.22,0.0,0.0,83.74,83.74,83.74,0.0,0.0
2018-11-11,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2018-11-18,80.17,80.17,80.17,0.0,0.0,80.33,80.33,80.33,0.0,0.0,80.17,80.17,80.17,0.0,0.0,80.25,80.25,80.25,0.0,0.0
2018-11-25,82.76,82.76,82.76,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.76,82.76,82.76,0.0,0.0
2018-12-02,79.51,79.51,79.51,0.0,0.0,80.32,80.32,80.32,0.0,0.0,78.5,78.5,78.5,0.0,0.0,80.32,80.32,80.32,0.0,0.0
2018-12-09,77.22,77.22,77.22,0.0,0.0,77.81,77.81,77.81,0.0,0.0,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0
2018-12-16,73.48,73.48,73.48,0.0,0.0,73.48,73.48,73.48,0.0,0.0,71.76,71.76,71.76,0.0,0.0,71.76,71.76,71.76,0.0,0.0
2018-12-23,74.64,74.64,74.64,0.0,0.0,74.64,74.64,74.64,0.0,0.0,73.58,73.58,73.58,0.0,0.0,73.58,73.58,73.58,0.0,0.0
2018-12-30,75.41,75.41,75.41,0.0,0.0,75.87,75.87,75.87,0.0,0.0,75.41,75.41,75.41,0.0,0.0,75.87,75.87,75.87,0.0,0.0
2019-01-06,78.51,78.51,78.51,0.0,0.0,78.55,78.55,78.55,0.0,0.0,78.51,78.51,78.51,0.0,0.0,78.55,78.55,78.55,0.0,0.0
2019-01-13,80.12,80.12,80.12,0.0,0.0,80.88,80.88,80.88,0.0,0.0,80.12,80.12,80.12,0.0,0.0,80.76,80.76,80.76,0.0,0.0
2019-01-20,81.36,81.36,81.36,0.0,0.0,81.44,81.44,81.44,0.0,0.0,81.28,81.28,81.28,0.0,0.0,81.4,81.4,81.4,0.0,0.0
2019-01-27,82.66,82.66,82.66,0.0,0.0,82.66,82.66,82.66,0.0,0.0,82.57,82.57,82.57,0.0,0.0,82.62,82.62,82.62,0.0,0.0
2019-02-03,82.87,82.87,82.87,0.0,0.0,82.87,82.87,82.87,0.0,0.0,82.87,82.87,82.87,0.0,0.0,82.87,82.87,82.87,0.0,0.0
2019-02-10,84.76,84.76,84.76,0.0,0.0,85.61,85.61,85.61,0.0,0.0,84.76,84.76,84.76,0.0,0.0,85.61,85.61,85.61,0.0,0.0
2019-02-17,86.09,86.09,86.09,0.0,0.0,86.2,86.2,86.2,0.0,0.0,85.97,85.97,85.97,0.0,0.0,86.2,86.2,86.2,0.0,0.0
2019-02-24,86.04,86.04,86.04,0.0,0.0,86.04,86.04,86.04,0.0,0.0,86.02,86.02,86.02,0.0,0.0,86.02,86.02,86.02,0.0,0.0
2019-03-03,83.23,83.23,83.23,0.0,0.0,83.23,83.23,83.23,0.0,0.0,83.23,83.23,83.23,0.0,0.0,83.23,83.23,83.23,0.0,0.0
2019-03-10,85.16,85.16,85.16,0.0,0.0,85.16,85.16,85.16,0.0,0.0,85.16,85.16,85.16,0.0,0.0,85.16,85.16,85.16,0.0,0.0
2019-03-17,85.18,85.18,85.18,0.0,0.0,85.18,85.18,85.18,0.0,0.0,83.41,83.41,83.41,0.0,0.0,83.41,83.41,83.41,0.0,0.0
2019-03-24,84.7,84.7,84.7,0.0,0.0,84.7,84.7,84.7,0.0,0.0,84.7,84.7,84.7,0.0,0.0,84.7,84.7,84.7,0.0,0.0
2019-03-31,87.67,87.67,87.67,0.0,0.0,87.7,87.7,87.7,0.0,0.0,87.67,87.67,87.67,0.0,0.0,87.7,87.7,87.7,0.0,0.0
2019-04-07,88.63,88.63,88.63,0.0,0.0,88.63,88.63,88.63,0.0,0.0,88.63,88.63,88.63,0.0,0.0,88.63,88.63,88.63,0.0,0.0
2019-04-14,88.75,88.75,88.75,0.0,0.0,88.75,88.75,88.75,0.0,0.0,88.75,88.75,88.75,0.0,0.0,88.75,88.75,88.75,0.0,0.0
2019-04-21,88.82,88.82,88.82,0.0,0.0,88.93,88.93,88.93,0.0,0.0,88.82,88.82,88.82,0.0,0.0,88.93,88.93,88.93,0.0,0.0
2019-04-28,89.05,89.05,89.05,0.0,0.0,89.31,89.31,89.31,0.0,0.0,89.05,89.05,89.05,0.0,0.0,89.31,89.31,89.31,0.0,0.0
2019-05-05,86.57,86.57,86.57,0.0,0.0,86.57,86.57,86.57,0.0,0.0,86.57,86.57,86.57,0.0,0.0,86.57,86.57,86.57,0.0,0.0
2019-05-12,85.64,85.64,85.64,0.0,0.0,85.64,85.64,85.64,0.0,0.0,85.15,85.15,85.15,0.0,0.0,85.15,85.15,85.15,0.0,0.0
2019-05-19,83.75,83.75,83.75,0.0,0.0,83.75,83.75,83.75,0.0,0.0,83.75,83.75,83.75,0.0,0.0,83.75,83.75,83.75,0.0,0.0
2019-05-26,81.4,81.4,81.4,0.0,0.0,81.4,81.4,81.4,0.0,0.0,81.06,81.06,81.06,0.0,0.0,81.06,81.06,81.06,0.0,0.0
2019-06-02,84.88,84.88,84.88,0.0,0.0,85.0,85.0,85.0,0.0,0.0,84.88,84.88,84.88,0.0,0.0,84.88,84.88,84.88,0.0,0.0
2019-06-09,84.73,84.73,84.73,0.0,0.0,85.48,85.48,85.48,0.0,0.0,84.73,84.73,84.73,0.0,0.0,85.48,85.48,85.48,0.0,0.0
2019-06-16,86.87,86.87,86.87,0.0,0.0,86.87,86.87,86.87,0.0,0.0,86.87,86.87,86.87,0.0,0.0,86.87,86.87,86.87,0.0,0.0
2019-06-23,86.5,86.5,86.5,0.0,0.0,86.89,86.89,86.89,0.0,0.0,86.42,86.42,86.42,0.0,0.0,86.89,86.89,86.89,0.0,0.0
2019-06-30,87.89,87.89,87.89,0.0,0.0,87.95,87.95,87.95,0.0,0.0,87.81,87.81,87.81,0.0,0.0,87.81,87.81,87.81,0.0,0.0
2019-07-07,87.83,87.83,87.83,0.0,0.0,88.4,88.4,88.4,0.0,0.0,87.83,87.83,87.83,0.0,0.0,88.38,88.38,88.38,0.0,0.0
2019-07-14,87.89,87.89,87.89,0.0,0.0,87.89,87.89,87.89,0.0,0.0,87.89,87.89,87.89,0.0,0.0,87.89,87.89,87.89,0.0,0.0
2019-07-21,89.37,89.37,89.37,0.0,0.0,89.39,89.39,89.39,0.0,0.0,89.37,89.37,89.37,0.0,0.0,89.39,89.39,89.39,0.0,0.0
2019-07-28,85.92,85.92,85.92,0.0,0.0,86.19,86.19,86.19,0.0,0.0,85.91,85.91,85.91,0.0,0.0,86.11,86.11,86.11,0.0,0.0
2019-08-04,84.99,84.99,84.99,0.0,0.0,85.33,85.33,85.33,0.0,0.0,84.88,84.88,84.88,0.0,0.0,85.33,85.33,85.33,0.0,0.0
2019-08-11,83.69,83.69,83.69,0.0,0.0,84.0,84.0,84.0,0.0,0.0,83.69,83.69,83.69,0.0,0.0,84.0,84.0,84.0,0.0,0.0
2019-08-18,84.26,84.26,84.26,0.0,0.0,84.26,84.26,84.26,0.0,0.0,82.35,82.35,82.35,0.0,0.0,82.35,82.35,82.35,0.0,0.0
2019-08-25,84.74,84.74,84.74,0.0,0.0,84.77,84.77,84.77,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.77,84.77,84.77,0.0,0.0
2019-09-01,86.96,86.96,86.96,0.0,0.0,86.97,86.97,86.97,0.0,0.0,86.73,86.73,86.73,0.0,0.0,86.73,86.73,86.73,0.0,0.0
2019-09-08,88.46,88.46,88.46,0.0,0.0,88.66,88.66,88.66,0.0,0.0,88.46,88.46,88.46,0.0,0.0,88.5,88.5,88.5,0.0,0.0
2019-09-15,88.64,88.64,88.64,0.0,0.0,88.64,88.64,88.64,0.0,0.0,88.02,88.02,88.02,0.0,0.0,88.02,88.02,88.02,0.0,0.0
2019-09-22,87.15,87.15,87.15,0.0,0.0,87.15,87.15,87.15,0.0,0.0,86.69,86.69,86.69,0.0,0.0,86.78,86.78,86.78,0.0,0.0
2019-09-29,85.63,85.63,85.63,0.0,0.0,85.84,85.84,85.84,0.0,0.0,85.63,85.63,85.63,0.0,0.0,85.84,85.84,85.84,0.0,0.0
2019-10-06,87.31,87.31,87.31,0.0,0.0,87.52,87.52,87.52,0.0,0.0,86.86,86.86,86.86,0.0,0.0,87.12,87.12,87.12,0.0,0.0
2019-10-13,87.9,87.9,87.9,0.0,0.0,88.0,88.0,88.0,0.0,0.0,87.54,87.54,87.54,0.0,0.0,87.84,87.84,87.84,0.0,0.0
2019-10-20,89.49,89.49,89.49,0.0,0.0,89.49,89.49,89.49,0.0,0.0,89.46,89.46,89.46,0.0,0.0,89.46,89.46,89.46,0.0,0.0
2019-10-27,90.84,90.84,90.84,0.0,0.0,90.84,90.84,90.84,0.0,0.0,90.84,90.84,90.84,0.0,0.0,90.84,90.84,90.84,0.0,0.0
2019-11-03,92.39,92.39,92.39,0.0,0.0,92.5,92.5,92.5,0.0,0.0,92.32,92.32,92.32,0.0,0.0,92.49,92.49,92.49,0.0,0.0
2019-11-10,93.13,93.13,93.13,0.0,0.0,93.13,93.13,93.13,0.0,0.0,93.03,93.03,93.03,0.0,0.0,93.07,93.07,93.07,0.0,0.0
2019-11-17,92.18,92.18,92.18,0.0,0.0,92.26,92.26,92.26,0.0,0.0,92.18,92.18,92.18,0.0,0.0,92.26,92.26,92.26,0.0,0.0
2019-11-24,93.75,93.75,93.75,0.0,0.0,93.75,93.75,93.75,0.0,0.0,93.33,93.33,93.33,0.0,0.0,93.33,93.33,93.33,0.0,0.0
2019-12-01,93.66,93.66,93.66,0.0,0.0,93.66,93.66,93.66,0.0,0.0,93.5,93.5,93.5,0.0,0.0,93.51,93.51,93.51,0.0,0.0
2019-12-08,94.25,94.25,94.25,0.0,0.0,94.34,94.34,94.34,0.0,0.0,93.99,93.99,93.99,0.0,0.0,94.23,94.23,94.23,0.0,0.0
2019-12-15,95.74,95.74,95.74,0.0,0.0,95.74,95.74,95.74,0.0,0.0,95.61,95.61,95.61,0.0,0.0,95.67,95.67,95.67,0.0,0.0
2019-12-22,95.31,95.31,95.31,0.0,0.0,95.32,95.32,95.32,0.0,0.0,95.05,95.05,95.05,0.0,0.0,95.05,95.05,95.05,0.0,0.0
2019-12-29,94.28,94.28,94.28,0.0,0.0,94.76,94.76,94.76,0.0,0.0,94.28,94.28,94.28,0.0,0.0,94.61,94.61,94.61,0.0,0.0
