Date,Arrow Dow Jones Global Yield_etf_Open_average,Arrow Dow Jones Global Yield_etf_Open_max,Arrow Dow Jones Global Yield_etf_Open_min,Arrow Dow Jones Global Yield_etf_Open_volatility,Arrow Dow Jones Global Yield_etf_Open_change,Arrow Dow Jones Global Yield_etf_High_average,Arrow Dow Jones Global Yield_etf_High_max,Arrow Dow Jones Global Yield_etf_High_min,Arrow Dow Jones Global Yield_etf_High_volatility,Arrow Dow Jones Global Yield_etf_High_change,Arrow Dow Jones Global Yield_etf_Low_average,Arrow Dow Jones Global Yield_etf_Low_max,Arrow Dow Jones Global Yield_etf_Low_min,Arrow Dow Jones Global Yield_etf_Low_volatility,Arrow Dow Jones Global Yield_etf_Low_change,Arrow Dow Jones Global Yield_etf_Close_average,Arrow Dow Jones Global Yield_etf_Close_max,Arrow Dow Jones Global Yield_etf_Close_min,Arrow Dow Jones Global Yield_etf_Close_volatility,Arrow Dow Jones Global Yield_etf_Close_change
2018-03-25,17.01,17.01,17.01,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.1,17.1,17.1,0.0,0.0
2018-04-01,17.29,17.29,17.29,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2018-04-08,17.41,17.41,17.41,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2018-04-15,17.31,17.31,17.31,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2018-04-22,17.35,17.35,17.35,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.45,17.45,17.45,0.0,0.0
2018-04-29,17.26,17.26,17.26,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2018-05-06,17.55,17.55,17.55,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.56,17.56,17.56,0.0,0.0
2018-05-13,17.52,17.52,17.52,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2018-05-20,17.34,17.34,17.34,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2018-05-27,17.81,17.81,17.81,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2018-06-03,17.57,17.57,17.57,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2018-06-10,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2018-06-17,17.53,17.53,17.53,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2018-06-24,17.37,17.37,17.37,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2018-07-01,17.8,17.8,17.8,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2018-07-08,17.69,17.69,17.69,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2018-07-15,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2018-07-22,17.75,17.75,17.75,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.66,17.66,17.66,0.0,0.0
2018-07-29,17.68,17.68,17.68,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2018-08-05,17.6,17.6,17.6,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2018-08-12,17.33,17.33,17.33,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.44,17.44,17.44,0.0,0.0
2018-08-19,17.58,17.58,17.58,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2018-08-26,17.32,17.32,17.32,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.33,17.33,17.33,0.0,0.0
2018-09-02,17.03,17.03,17.03,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.03,17.03,17.03,0.0,0.0,17.11,17.11,17.11,0.0,0.0
2018-09-09,17.33,17.33,17.33,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2018-09-16,17.4,17.4,17.4,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2018-09-23,17.37,17.37,17.37,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2018-09-30,17.1,17.1,17.1,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.1,17.1,17.1,0.0,0.0
2018-10-07,16.84,16.84,16.84,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.63,16.63,16.63,0.0,0.0
2018-10-14,16.97,16.97,16.97,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2018-10-21,16.4,16.4,16.4,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2018-10-28,16.69,16.69,16.69,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.65,16.65,16.65,0.0,0.0
2018-11-04,16.75,16.75,16.75,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2018-11-11,16.34,16.34,16.34,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2018-11-18,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.04,16.04,16.04,0.0,0.0
2018-11-25,16.05,16.05,16.05,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2018-12-02,16.21,16.21,16.21,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2018-12-09,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.84,15.84,15.84,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2018-12-16,15.27,15.27,15.27,0.0,0.0,15.6,15.6,15.6,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2018-12-23,15.0,15.0,15.0,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.14,15.14,15.14,0.0,0.0
2018-12-30,15.15,15.15,15.15,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2019-01-06,16.41,16.41,16.41,0.0,0.0,16.49,16.49,16.49,0.0,0.0,15.97,15.97,15.97,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-01-13,16.44,16.44,16.44,0.0,0.0,16.45,16.45,16.45,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2019-01-20,16.36,16.36,16.36,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2019-01-27,16.7,16.7,16.7,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2019-02-03,17.0,17.0,17.0,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2019-02-10,16.93,16.93,16.93,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.9,16.9,16.9,0.0,0.0,17.03,17.03,17.03,0.0,0.0
2019-02-17,16.95,16.95,16.95,0.0,0.0,17.22,17.22,17.22,0.0,0.0,16.95,16.95,16.95,0.0,0.0,17.11,17.11,17.11,0.0,0.0
2019-02-24,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.88,16.88,16.88,0.0,0.0
2019-03-03,16.52,16.52,16.52,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.59,16.59,16.59,0.0,0.0
2019-03-10,16.86,16.86,16.86,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.81,16.81,16.81,0.0,0.0
2019-03-17,16.87,16.87,16.87,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2019-03-24,16.8,16.8,16.8,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2019-03-31,17.05,17.05,17.05,0.0,0.0,17.1,17.1,17.1,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2019-04-07,17.02,17.02,17.02,0.0,0.0,17.12,17.12,17.12,0.0,0.0,16.9,16.9,16.9,0.0,0.0,17.02,17.02,17.02,0.0,0.0
2019-04-14,16.75,16.75,16.75,0.0,0.0,16.89,16.89,16.89,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2019-04-21,16.57,16.57,16.57,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2019-04-28,16.38,16.38,16.38,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.57,16.57,16.57,0.0,0.0
2019-05-05,16.33,16.33,16.33,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.36,16.36,16.36,0.0,0.0
2019-05-12,16.35,16.35,16.35,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.31,16.31,16.31,0.0,0.0
2019-05-19,16.02,16.02,16.02,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2019-05-26,15.79,15.79,15.79,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-06-02,16.03,16.03,16.03,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2019-06-09,16.17,16.17,16.17,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.04,16.04,16.04,0.0,0.0
2019-06-16,16.36,16.36,16.36,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2019-06-23,16.23,16.23,16.23,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2019-06-30,16.45,16.45,16.45,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.45,16.45,16.45,0.0,0.0
2019-07-07,16.32,16.32,16.32,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.53,16.53,16.53,0.0,0.0
2019-07-14,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2019-07-21,16.21,16.21,16.21,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0
2019-07-28,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2019-08-04,15.51,15.51,15.51,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2019-08-11,15.15,15.15,15.15,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2019-08-18,15.28,15.28,15.28,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2019-08-25,15.44,15.44,15.44,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2019-09-01,15.65,15.65,15.65,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2019-09-08,16.12,16.12,16.12,0.0,0.0,16.12,16.12,16.12,0.0,0.0,15.99,15.99,15.99,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-09-15,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2019-09-22,15.83,15.83,15.83,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-09-29,15.74,15.74,15.74,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2019-10-06,15.66,15.66,15.66,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-10-13,15.71,15.71,15.71,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-10-20,15.96,15.96,15.96,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2019-10-27,15.92,15.92,15.92,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2019-11-03,15.97,15.97,15.97,0.0,0.0,16.08,16.08,16.08,0.0,0.0,15.81,15.81,15.81,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-11-10,16.05,16.05,16.05,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-11-17,15.7,15.7,15.7,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.7,15.7,15.7,0.0,0.0
2019-11-24,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-12-01,15.79,15.79,15.79,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2019-12-08,15.96,15.96,15.96,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-12-15,16.08,16.08,16.08,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-12-22,16.19,16.19,16.19,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-12-29,16.27,16.27,16.27,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.23,16.23,16.23,0.0,0.0
