Date,ENTStock_Open_average,ENTStock_Open_max,ENTStock_Open_min,ENTStock_Open_volatility,ENTStock_Open_change,ENTStock_High_average,ENTStock_High_max,ENTStock_High_min,ENTStock_High_volatility,ENTStock_High_change,ENTStock_Low_average,ENTStock_Low_max,ENTStock_Low_min,ENTStock_Low_volatility,ENTStock_Low_change,ENTStock_Close_average,ENTStock_Close_max,ENTStock_Close_min,ENTStock_Close_volatility,ENTStock_Close_change,ENTStock_Volume_average,ENTStock_Volume_max,ENTStock_Volume_min,ENTStock_Volume_volatility,ENTStock_Volume_change
2018-04-15,29.1,30.25,27.75,2.5,1.5,31.35,32.75,30.25,2.5,-1.0,28.2,28.75,27.75,1.0,0.5,29.55,31.0,28.25,2.75,-0.5,33584,69276,14088,55188,-55188
2018-04-22,29.25,30.25,27.75,2.5,-1.0,29.8,30.5,29.0,1.5,-0.75,27.9,28.75,27.0,1.75,-1.5,28.9,29.75,28.0,1.75,-0.5,13619,21857,8144,13713,570
2018-04-29,29.05,30.25,28.0,2.25,-1.75,30.95,31.75,29.25,2.5,-1.0,28.0,29.0,27.0,2.0,-1.25,29.3,30.5,28.0,2.5,0.75,12329,16588,7368,9220,-3922
2018-05-06,29.0,30.0,27.0,3.0,-3.0,29.474,30.75,27.75,3.0,-3.0,27.6325,29.0,26.75,2.25,-0.9125000000000014,28.45,29.75,27.25,2.5,-2.25,12821,24265,6446,17819,-5058
2018-05-13,27.15,30.0,25.5,4.5,2.25,30.05,36.25,27.25,9.0,7.5,25.45614,29.75,21.75,8.0,2.5,27.4495,33.25,21.7625,11.4875,6.0,69910,113334,8937,104397,103077
2018-05-20,46.05,53.0,33.25,19.75,15.5,51.25,53.75,47.5,6.25,5.25,43.405,47.75,31.75,16.0,16.0,48.9,51.25,45.0,6.25,4.75,64262,139748,25983,113765,-112550
2018-05-27,55.0,58.5,50.75,7.75,3.75,60.5,63.5,59.0,4.5,3.5,52.6875,56.25,50.75,5.5,5.5,56.5,60.5,51.0,9.5,9.5,49758,60101,40495,19606,-5839
2018-06-03,62.45,65.0,59.5,5.5,0.0,64.382,65.0,63.25,1.75,-1.1599999999999966,58.7,60.25,55.0,5.25,0.75,62.25,64.75,59.0,5.75,-0.25,37308,57158,23137,34021,-34021
2018-06-10,61.9,64.75,59.75,5.0,5.0,66.2185,72.5,63.0,9.5,9.5,60.5,63.5,56.5,7.0,7.0,63.5,68.75,60.75,8.0,6.75,36182,55824,27684,28140,18364
2018-06-17,70.1,73.25,67.25,6.0,4.75,74.5,77.5,70.75,6.75,5.0,68.455,70.5,65.5,5.0,3.5,70.65,72.5,67.75,4.75,4.25,70920,248009,17383,230626,224976
2018-06-24,67.1,72.0,63.75,8.25,-7.0,68.4,72.25,65.25,7.0,-7.0,62.2,65.0,58.75,6.25,-6.25,65.1,67.5,63.0,4.5,-3.25,21565,24744,18853,5891,245
2018-07-01,66.375,73.0,61.25,11.75,11.75,71.9375,79.0,65.0,14.0,14.0,64.375,70.0,59.0,11.0,11.0,68.9375,73.0,63.0,10.0,9.5,22576,44188,6509,37679,27226
2018-07-08,70.3,73.0,67.5,5.5,-5.0,71.7505,74.0,69.0,5.0,-2.25,67.3,70.75,65.25,5.5,-3.25,70.05,72.5,67.75,4.75,-1.0,11337,17788,5195,12593,-2429
2018-07-15,70.2,71.0,68.5,2.5,-2.25,71.6,73.0,69.5,3.5,-3.5,68.45,69.75,67.5,2.25,-2.25,69.9,71.5,68.5,3.0,-3.0,8295,16041,4043,11998,-11998
2018-07-22,65.05,68.75,61.25,7.5,-7.5,65.9065,68.75,61.7825,6.967500000000001,-6.967500000000001,59.3005,64.25,56.5025,7.747500000000002,-5.75,63.7,66.0,60.75,5.25,-5.0,15244,22195,5104,17091,2124
2018-07-29,58.95,60.75,58.0,2.75,-1.5,60.355,61.025,59.75,1.2749999999999986,-0.7749999999999986,57.55,58.75,57.0,1.75,-0.25,58.55,60.0,57.75,2.25,0.0,5332,7357,3645,3712,2669
2018-08-05,62.8,70.0,57.75,12.25,12.25,67.4,73.75,59.5,14.25,14.25,59.85,63.5,57.75,5.75,0.0,63.65,71.0,58.5,12.5,3.25,13493,22494,4374,18120,17363
2018-08-12,63.45,67.5,59.25,8.25,6.5,66.7,68.5,64.5,4.0,2.5,60.13,65.0,55.0,10.0,7.725000000000001,64.75,67.25,60.0,7.25,1.75,10499,23175,5165,18010,-5071
2018-08-19,67.75,69.25,66.75,2.5,0.0,70.556,72.5,68.5,4.0,2.75,66.675,68.5,65.125,3.375,1.875,68.1,69.25,67.0,2.25,1.75,5253,8177,2467,5710,3152
2018-08-26,66.35,68.75,63.5,5.25,-5.25,68.35,70.5,65.5,5.0,-2.0,64.0725,66.5,62.25,4.25,-3.5,65.95,67.75,63.75,4.0,-0.75,4822,6575,2448,4127,1450
2018-09-02,61.8125,66.5,58.5,8.0,-8.0,64.625,67.25,61.75,5.5,-5.5,59.0,63.25,57.5,5.75,-5.75,60.375,64.0,58.0,6.0,-3.0,6600,8132,5276,2856,-1122
2018-09-09,61.6,63.75,59.25,4.5,2.0,63.7,65.75,61.25,4.5,3.0,58.55,62.25,51.75,10.5,10.5,61.85,63.75,59.25,4.5,3.0,6393,16935,2526,14409,-14409
2018-09-16,58.35,62.5,54.5,8.0,-8.0,59.7515,62.5,57.0,5.5,-5.5,55.75,58.5,53.0,5.5,-4.75,57.15,59.25,54.5,4.75,-2.0,9781,19285,2986,16299,16299
2018-09-23,61.25,69.5,56.25,13.25,13.25,66.2,75.25,58.75,16.5,16.5,59.9805,68.4525,55.25,13.2025,13.2025,64.25,70.5,57.75,12.75,11.75,13679,22703,5449,17254,17254
2018-09-30,71.7,72.75,70.5,2.25,0.75,74.9445,76.25,73.75,2.5,-0.5,69.4215,69.8575,69.25,0.6075000000000017,0.0,71.35,73.0,70.0,3.0,-2.5,10762,21248,6433,14815,-12737
2018-10-07,67.45,70.0,64.0,6.0,-6.0,70.1,74.75,66.75,8.0,-5.25,65.3405,68.625,62.5,6.125,-4.0,66.2,69.75,62.75,7.0,-4.75,7625,10127,5613,4514,-4514
2018-10-14,66.3,68.75,64.5,4.25,1.5,68.7,69.75,66.5,3.25,3.0,64.25,65.75,61.75,4.0,4.0,66.5,69.0,65.5,3.5,0.5,3409,4666,2231,2435,1525
2018-10-21,62.2,66.0,59.0,7.0,-6.75,63.95,67.75,60.0,7.75,-7.75,59.95,63.0,57.75,5.25,-5.25,61.025,63.75,58.5,5.25,-4.875,3849,4605,3050,1555,866
2018-10-28,61.95,66.25,58.5,7.75,7.25,64.7,69.0,60.25,8.75,8.0,61.05,66.0,57.0,9.0,9.0,63.1,66.25,58.75,7.5,7.5,3747,5402,2088,3314,-2067
2018-11-04,65.35,66.25,64.75,1.5,-1.0,68.7,70.0,66.25,3.75,1.5,63.925,65.0,62.375,2.625,2.0,66.325,68.25,64.75,3.5,2.625,8993,24271,1732,22539,20229
2018-11-11,60.55,67.5,55.25,12.25,-12.25,61.7995,67.5,57.2475,10.252499999999998,-8.75,54.55,60.0,50.0,10.0,1.5,59.0,62.0,56.0,6.0,-3.25,8216,16699,3822,12877,-12877
2018-11-18,55.8125,58.0,54.0,4.0,-0.75,59.5,63.25,55.0,8.25,5.25,54.125,57.25,52.5,4.75,4.75,57.1875,61.5,53.75,7.75,6.5,7215,11269,3670,7599,-7599
2018-11-25,58.3,61.25,56.25,5.0,-5.0,61.05,62.75,59.0,3.75,0.5,56.2,56.75,56.0,0.75,-0.5,58.7,61.5,56.75,4.75,2.0,9133,14426,4099,10327,7888
2018-12-02,60.75,63.5,58.0,5.5,1.0,63.0,63.75,61.5,2.25,0.25,58.41875,60.25,57.5,2.75,2.75,60.8125,63.25,59.0,4.25,2.0,7188,12659,3391,9268,9268
2018-12-09,59.95,61.25,59.0,2.25,-1.0,61.9,63.75,60.0,3.75,-1.5,58.65,60.0,58.0,2.0,0.0,59.65,61.5,58.75,2.75,0.0,4877,9291,1618,7673,-5467
2018-12-16,54.7,58.5,51.25,7.25,-5.25,56.25,61.0,53.25,7.75,-7.75,52.0495,55.81,50.0,5.810000000000002,-5.122500000000002,53.5,56.5,52.0,4.5,-4.0,20719,57082,2850,54232,6369
2018-12-23,52.4275,53.46,51.75,1.7100000000000009,-0.5,54.0625,55.0,53.0,2.0,1.25,51.285,51.515,51.0,0.5150000000000006,-0.39000000000000057,52.5625,53.25,51.75,1.5,0.75,6014,10593,3003,7590,3626
2018-12-30,55.4375,58.0,52.25,5.75,4.5,58.4375,59.75,56.5,3.25,3.25,53.75,56.0,51.0,5.0,5.0,56.5,58.25,55.75,2.5,0.5,6975,12916,3830,9086,-6706
2019-01-06,58.15,59.5,56.25,3.25,2.25,60.65,61.75,59.5,2.25,-2.0,56.85,57.25,56.25,1.0,0.5,58.5,59.0,57.75,1.25,0.25,5758,6816,4243,2573,-851
2019-01-13,60.1,60.75,58.75,2.0,1.75,61.1,61.75,60.75,1.0,-0.75,59.2,59.75,58.75,1.0,1.0,60.15,60.75,59.75,1.0,0.5,4602,5360,2807,2553,-341
2019-01-20,61.125,62.5,60.25,2.25,0.75,63.5,65.0,61.5,3.5,0.5,59.625,61.0,57.5,3.5,0.5,61.75,64.0,60.0,4.0,2.0,9727,13300,7467,5833,-5833
2019-01-27,64.3,65.75,63.25,2.5,2.25,66.1,67.25,65.0,2.25,2.0,64.0,65.75,62.75,3.0,1.75,64.95,66.5,63.75,2.75,1.5,6638,8610,4607,4003,-1778
2019-02-03,65.9,66.5,65.0,1.5,0.0,67.85,68.25,67.25,1.0,-0.5,64.65,65.5,64.0,1.5,-1.0,66.1,66.75,64.5,2.25,-2.0,3566,4489,2872,1617,-1415
2019-02-10,66.25,66.75,64.75,2.0,2.0,67.8,68.875,66.75,2.125,1.125,64.95,65.75,64.25,1.5,-0.5,66.25,66.75,65.75,1.0,-0.25,6101,8960,3524,5436,5436
2019-02-17,66.0625,66.75,65.75,1.0,1.0,67.28125,67.75,66.875,0.875,0.5,65.40625,65.75,65.25,0.5,-0.125,66.3125,66.75,66.0,0.75,0.25,5764,9196,2551,6645,4392
2019-02-24,66.45,67.25,65.75,1.5,0.75,67.525,69.0,66.5,2.5,-2.5,64.0615,65.75,62.75,3.0,-0.43249999999999744,66.55,66.75,66.25,0.5,-0.5,7267,14972,4714,10258,-8876
2019-03-03,67.1,68.5,66.0,2.5,0.25,68.65,70.0,67.25,2.75,0.75,64.525,65.5,63.625,1.875,-0.75,66.55,67.75,65.0,2.75,-2.75,8550,11048,3836,7212,-1381
2019-03-10,61.95,65.75,53.25,12.5,-12.0,64.39150000000001,68.25,56.4575,11.792499999999997,-11.792499999999997,56.85,63.75,41.25,22.5,-19.25,59.65,66.0,44.75,21.25,-19.25,17328,51599,5780,45819,45819
2019-03-17,32.1,44.25,27.0,17.25,-17.25,33.625,45.0,29.25,15.75,-15.75,27.85,31.0,26.0,5.0,-4.25,29.15,32.5,26.5,6.0,-3.75,96112,219646,46929,172717,172717
2019-03-24,22.9875,29.0,18.4425,10.557500000000001,-10.0,23.777,29.25,19.675,9.575,-9.575,19.695,25.25,16.75,8.5,-7.7425,20.564,25.75,17.735,8.015,-8.015,123120,242630,59209,183421,-36196
2019-03-31,16.8745,18.0,15.75,2.25,-2.25,17.42816,18.2475,16.9644,1.2830999999999975,-1.0686,15.4375,15.9375,15.0,0.9375,-0.5,16.6725,17.25,16.04,1.2100000000000009,1.072499999999998,50487,85062,25563,59499,-36949
2019-04-07,17.675,18.5,17.0025,1.4974999999999987,1.3775000000000013,18.6065,18.9,17.9075,0.9924999999999997,-0.17499999999999716,16.746,17.5,15.8475,1.6524999999999999,1.6524999999999999,17.7305,18.475,16.875,1.6000000000000014,-0.7525000000000013,24529,39774,13894,25880,-20521
2019-04-14,16.568749999999998,17.7475,14.565,3.182499999999999,-3.182499999999999,16.814999999999998,18.3375,14.7375,3.599999999999998,-3.599999999999998,14.94375,16.5,13.0,3.5,-3.5,15.590625,17.5,13.6125,3.8874999999999993,-3.8874999999999993,22100,29959,14943,15016,13511
2019-04-21,14.934,18.375,12.825,5.550000000000001,3.2475000000000005,17.5685,23.25,13.7175,9.5325,4.125,13.76,15.5,12.5,3.0,3.0,15.7965,19.225,13.0275,6.197500000000002,2.977499999999999,75840,251415,12581,238834,47575
2019-04-28,16.302,17.0,15.7125,1.2874999999999996,-0.15500000000000114,17.5265,19.66,16.475,3.1849999999999987,2.16,15.2875,16.2075,14.48,1.7274999999999991,1.7274999999999991,16.844,19.505,16.025,3.4800000000000004,3.2624999999999993,20111,35264,5685,29579,9807
2019-05-05,20.759,22.25,18.975,3.2749999999999986,0.8949999999999996,21.929,22.7175,20.9975,1.7200000000000024,1.2525000000000013,19.3054,21.45,17.6745,3.775500000000001,1.9730000000000025,21.1035,21.9925,19.75,2.2424999999999997,1.3350000000000009,20957,35680,10608,25072,-13133
2019-05-12,25.5,30.0,22.25,7.75,4.5,27.765,33.5,22.5,11.0,6.425000000000001,22.8505,25.75,18.75,7.0,5.747499999999999,25.313,31.75,19.74,12.010000000000002,3.9250000000000007,120904,418470,15739,402731,19117
2019-05-19,24.804,27.5,21.5875,5.912500000000001,-4.912500000000001,25.066959999999998,27.5,21.5948,5.905200000000001,-5.405200000000001,21.835,24.875,18.2,6.675000000000001,-5.0,23.2455,25.25,21.02,4.23,-4.23,30142,51692,17291,34401,-5365
2019-05-26,18.6825,21.0,16.625,4.375,-4.375,18.981075,21.0,16.9725,4.0275,-4.0275,16.8125,19.425,13.825,5.600000000000001,-5.600000000000001,17.356875,19.9325,14.525,5.407500000000001,-5.407500000000001,34188,94182,9793,84389,81315
2019-06-02,13.2985,15.245,11.89,3.3549999999999986,-3.3549999999999986,14.9445,19.1125,12.9925,6.120000000000001,3.8675000000000015,11.5985,12.58,10.4125,2.1675000000000004,-2.1675000000000004,13.289,15.425,12.055,3.370000000000001,2.460000000000001,123983,204979,27359,177620,45285
2019-06-09,15.495,16.985,14.25,2.7349999999999994,2.307500000000001,16.561,17.9525,14.8575,3.0950000000000006,1.7050000000000018,14.576,15.8,13.25,2.5500000000000007,2.0500000000000007,15.724499999999999,17.3525,14.0025,3.3499999999999996,3.3499999999999996,46034,89520,15030,74490,-74490
2019-06-16,18.732,22.0,17.25,4.75,0.2525000000000013,20.276,23.365,17.67,5.694999999999997,1.0799999999999983,17.433,18.75,16.5925,2.157499999999999,0.15749999999999886,18.6715,21.0,17.6125,3.3874999999999993,-0.007500000000000284,23785,39353,7933,31420,12640
2019-06-23,16.235,17.25,15.0,2.25,-2.25,17.652,21.5,15.925,5.574999999999999,-4.25,14.852,16.25,13.45,2.8000000000000007,-1.5,15.733,16.25,15.0975,1.1524999999999999,0.0,18942,25481,14182,11299,6291
2019-06-30,15.78125,16.655,15.2725,1.3825000000000003,-1.2075000000000014,16.651875,17.5,15.9575,1.5425000000000004,-1.0225000000000009,15.33,15.745,15.0,0.7449999999999992,-0.41999999999999993,15.598749999999999,16.125,15.25,0.875,0.3800000000000008,6315,10914,2387,8527,-4370
2019-07-07,17.3705,18.8,16.44,2.3599999999999994,0.4800000000000004,18.5035,19.9775,17.6975,2.2799999999999976,-0.30249999999999844,16.7725,17.0,16.25,0.75,0.6700000000000017,17.6025,18.6225,17.0,1.6224999999999987,-0.807500000000001,8429,15004,1996,13008,-13008
2019-07-14,16.556079999999998,17.25,15.625,1.625,0.1075000000000017,17.697499999999998,20.75,16.5325,4.217500000000001,3.3000000000000007,16.0272,16.75,15.625,1.125,0.9365000000000006,16.8465,18.7475,16.195,2.5524999999999984,2.259999999999998,12892,47067,2836,44231,41150
2019-07-21,17.857499999999998,18.2275,17.25,0.9774999999999991,0.35249999999999915,19.13776,20.0,18.55,1.4499999999999993,0.5637000000000008,17.1,17.75,16.5,1.25,0.5,17.87,18.5,17.125,1.375,-0.6625000000000014,8178,12899,4312,8587,-6745
2019-07-28,17.7575,18.455,17.32,1.134999999999998,0.6074999999999982,19.8965,24.0,18.745,5.254999999999999,5.25,17.4455,17.8775,16.8375,1.0400000000000027,0.9125000000000014,18.213,19.3525,17.6925,1.6600000000000001,1.6600000000000001,9231,18212,4668,13544,8398
2019-08-04,20.0275,20.525,18.9175,1.6074999999999982,0.5249999999999986,20.993,21.75,20.0,1.75,0.5249999999999986,17.9555,19.5,14.255,5.244999999999999,-4.244999999999999,19.0755,20.6,15.525,5.075000000000001,-3.2249999999999996,16869,37868,4560,33308,33308
2019-08-11,15.6745,15.8675,15.5125,0.3550000000000004,-0.07000000000000028,16.193440000000002,17.1047,15.7475,1.3572000000000006,-1.1972000000000005,15.429499999999999,15.5,15.35,0.15000000000000036,0.07249999999999979,15.6445,15.7525,15.495,0.2575000000000003,-0.20750000000000135,4454,6490,2450,4040,-3712
2019-08-18,15.8365,16.25,15.4775,0.7725000000000009,-0.07750000000000057,16.5665,16.9575,15.95,1.0075000000000003,-0.8000000000000007,15.27498,15.7,14.5,1.1999999999999993,-0.49489999999999945,15.9235,16.5625,15.45,1.1125000000000007,-0.8249999999999993,5295,6817,3363,3454,-1192
2019-08-25,15.898,17.4725,15.075,2.397500000000001,1.7349999999999994,16.986,18.5,15.7375,2.7624999999999993,2.7049999999999983,15.5595,17.1775,14.725,2.452499999999999,2.0799999999999983,16.4365,17.5,15.3325,2.1675000000000004,1.8650000000000002,5257,7689,2609,5080,670
2019-09-01,17.505625000000002,18.0225,17.0,1.0225000000000009,0.25,18.92625,19.5,18.495,1.004999999999999,0.5,17.338725,17.595,17.0,0.5949999999999989,0.25,18.39875,19.4975,17.65,1.8475000000000001,1.6749999999999972,6147,8323,1891,6432,-730
2019-09-08,20.3655,22.75,18.2875,4.462499999999999,2.625,21.706500000000002,23.495,19.375,4.120000000000001,3.0375000000000014,19.541,21.6,17.5,4.100000000000001,3.504999999999999,20.8505,22.5,18.25,4.25,3.59,13869,20077,3792,16285,-14000
2019-09-15,20.64,21.4125,19.5225,1.8900000000000006,-0.3100000000000023,21.7685,22.75,20.5975,2.1525,0.9624999999999986,19.7815,20.5975,18.5,2.0975,-0.5474999999999994,21.051,22.535,20.065,2.469999999999999,1.5350000000000001,6140,13705,2653,11052,10554
2019-09-22,21.648,22.6225,20.5625,2.0599999999999987,-1.942499999999999,22.217,23.245,20.9975,2.2475000000000023,-1.5350000000000001,20.63578,21.7275,19.06,2.6675000000000004,-2.6675000000000004,20.919,22.29,19.19,3.099999999999998,-3.099999999999998,2956,7742,1003,6739,1792
2019-09-29,17.4105,19.3,15.75,3.5500000000000007,-2.5450000000000017,18.1525,19.5625,17.0,2.5625,-2.5625,16.334,18.0475,15.25,2.7974999999999994,-2.5999999999999996,16.6935,18.05,15.5,2.5500000000000007,-2.3000000000000007,4958,7949,2620,5329,2999
2019-10-06,15.45476,15.815,14.8025,1.0124999999999993,-0.1899999999999995,16.0195,16.5,15.625,0.875,-0.875,14.8415,15.0,14.53,0.47000000000000064,0.0,15.2545,15.75,14.6775,1.0724999999999998,-0.28749999999999964,4405,7373,2832,4541,-4541
2019-10-13,15.966999999999999,17.24,15.225,2.014999999999999,0.8324999999999996,16.7035,17.75,15.6,2.1500000000000004,1.3175000000000008,15.359,15.755,15.0,0.7550000000000008,0.5024999999999995,16.025,17.0,15.1075,1.8925,0.6425000000000001,3876,7562,1755,5807,252
2019-10-20,16.2495,16.725,15.97,0.7550000000000008,-0.1875,16.99678,17.375,16.5,0.875,-0.375,15.736559999999999,16.0553,15.475,0.5802999999999994,0.40000000000000036,16.2625,16.5575,15.6,0.9575000000000014,0.8025000000000002,2554,3223,1145,2078,-645
2019-10-27,16.4185,16.7325,16.075,0.6575000000000024,0.3000000000000007,16.88362,17.5,16.48,1.0199999999999996,-1.0199999999999996,15.766,16.075,15.5275,0.5474999999999994,-0.3974999999999991,16.061,16.975,15.535,1.4400000000000013,-1.1300000000000008,2766,4615,1844,2771,-2529
2019-11-03,15.845,17.0,15.225,1.7750000000000004,1.25,16.8775,19.46,15.9275,3.5325000000000006,3.460000000000001,14.7855,15.5275,12.6375,2.8900000000000006,-2.8900000000000006,15.371500000000001,15.845,14.7125,1.1325000000000003,-1.0374999999999996,12662,41108,1782,39326,38988
2019-11-10,14.1135,15.0,13.0,2.0,-1.6075,14.527,15.0,13.8875,1.1125000000000007,-1.1100000000000012,13.472,14.5,12.75,1.75,-0.9000000000000004,13.9515,14.875,13.3125,1.5625,-1.3049999999999997,5560,14726,2919,11807,-646
2019-11-17,12.3735,13.495,11.0,2.494999999999999,-2.494999999999999,12.839,13.575,11.75,1.8249999999999993,-1.1999999999999993,11.618,12.525,10.7825,1.7424999999999997,-1.5250000000000004,11.997,12.75,11.0625,1.6875,-1.2200000000000006,12772,35775,4091,31684,-2111
2019-11-24,11.060625,11.5275,10.57,0.9574999999999996,-0.27749999999999986,11.8,12.4975,11.0025,1.495000000000001,0.4975000000000005,10.50125,10.955,10.0,0.9550000000000001,0.45500000000000007,11.12375,11.965,10.475,1.4900000000000002,1.0150000000000006,9936,12532,5072,7460,1448
2019-12-01,11.546,12.325,11.18,1.1449999999999996,0.25,12.2015,12.375,11.84,0.5350000000000001,-0.15750000000000064,11.2425,11.4075,11.055,0.3525000000000009,0.0,11.691,11.8375,11.505,0.3324999999999996,0.3074999999999992,3951,6031,1821,4210,522
2019-12-08,12.099,12.4775,11.675,0.8024999999999984,0.1775000000000002,12.635,13.5,12.2,1.3000000000000007,1.2524999999999995,11.597,11.87,11.3125,0.5574999999999992,0.5574999999999992,12.1995,13.0,11.8975,1.1024999999999991,0.9525000000000006,6254,17465,2391,15074,15074
2019-12-15,12.0515,13.25,11.2475,2.0024999999999995,-2.0,12.2495,13.25,11.25,2.0,-2.0,11.067,12.765,9.5,3.2650000000000006,-3.2650000000000006,11.4535,12.9975,10.625,2.3725000000000005,-2.3725000000000005,13683,29344,7508,21836,20675
2019-12-22,10.61,11.0,10.19,0.8100000000000005,0.25,11.375,12.0,10.5,1.5,1.5,10.192499999999999,10.75,9.75,1.0,1.0,10.983125,11.645,10.03,1.6150000000000002,1.6150000000000002,6816,9353,4864,4489,-2451
2019-12-29,12.42125,12.5875,12.13,0.4574999999999996,0.3374999999999986,12.633125,12.945,12.25,0.6950000000000003,0.6950000000000003,11.631325,12.0,11.25,0.75,0.7225000000000001,12.2955,12.5,11.905,0.5950000000000006,0.4425000000000008,22716,57408,4302,53106,-14816
2020-01-05,12.035,12.7525,11.75,1.0024999999999995,-0.26500000000000057,12.3,13.0,11.75,1.25,-1.25,11.664,12.015,11.25,0.7650000000000006,-0.5150000000000006,11.885,12.7975,11.5,1.2974999999999994,-1.2974999999999994,5125,7876,1148,6728,-4979
2020-01-12,11.7545,12.06,11.4925,0.5675000000000008,-0.1349999999999998,12.1685,12.5,11.93,0.5700000000000003,0.2575000000000003,11.207,11.285,11.0,0.28500000000000014,-0.25,11.464,11.875,11.1725,0.7025000000000006,-0.08500000000000085,7661,15487,3385,12102,2928
2020-01-19,11.469375,11.5275,11.375,0.15249999999999986,0.125,11.804375,12.0,11.5,0.5,-0.4425000000000008,11.001875,11.0275,10.9925,0.03500000000000014,0.0024999999999995026,11.3375,11.745,11.0,0.7449999999999992,-0.6399999999999988,4395,9245,2106,7139,-6790
2020-01-26,10.5985,11.0075,9.5,1.5075000000000003,-1.4924999999999997,10.939,11.1925,10.495,0.6975000000000016,-0.6975000000000016,10.0955,10.5,9.5,1.0,-0.9849999999999994,10.3755,10.7325,9.855,0.8774999999999995,-0.10999999999999943,4755,8134,3179,4955,2915
2020-02-02,10.53818,11.25,10.0,1.25,-0.3000000000000007,10.9975,11.25,10.425,0.8249999999999993,-0.25,9.7305,10.0025,9.5,0.5024999999999995,0.2524999999999995,10.187,10.75,9.795,0.9550000000000001,0.35999999999999943,20070,60372,2473,57899,-791
