Date,GFNStock_Open_average,GFNStock_Open_max,GFNStock_Open_min,GFNStock_Open_volatility,GFNStock_Open_change,GFNStock_High_average,GFNStock_High_max,GFNStock_High_min,GFNStock_High_volatility,GFNStock_High_change,GFNStock_Low_average,GFNStock_Low_max,GFNStock_Low_min,GFNStock_Low_volatility,GFNStock_Low_change,GFNStock_Close_average,GFNStock_Close_max,GFNStock_Close_min,GFNStock_Close_volatility,GFNStock_Close_change,GFNStock_Volume_average,GFNStock_Volume_max,GFNStock_Volume_min,GFNStock_Volume_volatility,GFNStock_Volume_change
2018-06-24,13.06,13.5,12.35,1.1500000000000004,1.1500000000000004,13.379999999999999,13.7,13.05,0.6499999999999986,0.6499999999999986,12.906,13.4,12.3,1.0999999999999996,1.0999999999999996,13.234,13.55,13.02,0.5300000000000011,0.5300000000000011,192083,241361,118654,122707,-122707
2018-07-01,13.775,14.1,13.55,0.5499999999999989,0.5499999999999989,13.8875,14.1,13.7,0.40000000000000036,0.40000000000000036,13.56,13.65,13.4,0.25,0.11000000000000121,13.7625,14.0,13.6,0.40000000000000036,0.05000000000000071,136497,179775,89535,90240,71504
2018-07-08,13.96,14.1,13.65,0.4499999999999993,0.4499999999999993,14.09,14.15,14.0,0.15000000000000036,0.09999999999999964,13.746,13.93,13.5,0.4299999999999997,-0.15000000000000036,13.959999999999999,14.1,13.7,0.40000000000000036,-0.3000000000000007,131125,158623,98275,60348,30218
2018-07-15,13.719999999999999,13.85,13.45,0.40000000000000036,0.0,13.97,14.05,13.85,0.20000000000000107,0.20000000000000107,13.474,13.8,13.25,0.5500000000000007,0.4300000000000015,13.7,13.85,13.5,0.34999999999999964,0.1999999999999993,80755,119091,53641,65450,-48966
2018-07-22,13.9,14.05,13.75,0.3000000000000007,-0.05000000000000071,14.02,14.1,13.8,0.29999999999999893,-0.25,13.65,13.8,13.15,0.6500000000000004,-0.6500000000000004,13.84,13.95,13.55,0.3999999999999986,-0.3999999999999986,58688,73429,49619,23810,23810
2018-07-29,13.63,13.8,13.25,0.5500000000000007,0.09999999999999964,13.76,13.85,13.65,0.1999999999999993,0.09999999999999964,13.35,13.5,13.15,0.34999999999999964,0.1999999999999993,13.54,13.7,13.2,0.5,0.20000000000000107,54215,73666,40821,32845,-28942
2018-08-05,13.37,13.65,13.0,0.6500000000000004,-0.34999999999999964,13.741999999999999,13.95,13.45,0.5,0.08999999999999986,13.18,13.4,13.0,0.40000000000000036,-0.34999999999999964,13.49,13.8,13.1,0.7000000000000011,0.15000000000000036,68433,110998,26102,84896,-4794
2018-08-12,13.64,13.95,13.4,0.5499999999999989,-0.5,13.864,14.05,13.6,0.45000000000000107,-0.05000000000000071,13.38,13.6,13.15,0.4499999999999993,-0.15000000000000036,13.63,13.9,13.4,0.5,0.05000000000000071,89480,187080,57721,129359,-14002
2018-08-19,13.85,14.0,13.75,0.25,-0.25,13.998,14.05,13.94,0.11000000000000121,-0.11000000000000121,13.7,13.8,13.6,0.20000000000000107,0.0,13.81,13.9,13.75,0.15000000000000036,-0.05000000000000071,83632,178394,55731,122663,-122663
2018-08-26,13.52,14.05,13.1,0.9500000000000011,-0.3000000000000007,13.81,14.45,13.3,1.1499999999999986,-0.25,13.11,13.75,12.6,1.1500000000000004,-0.6500000000000004,13.475999999999999,13.95,13.15,0.7999999999999989,-0.29999999999999893,186694,629801,54070,575731,-22241
2018-09-02,13.6375,13.85,13.5,0.34999999999999964,0.15000000000000036,14.1,14.5,13.85,0.6500000000000004,0.5,13.45,13.85,13.05,0.7999999999999989,0.4499999999999993,13.7,14.15,13.4,0.75,0.7000000000000011,161384,303892,102969,200923,200923
2018-09-09,14.9,15.3,14.5,0.8000000000000007,0.8000000000000007,15.156,15.4,14.85,0.5500000000000007,0.5500000000000007,14.744,15.25,14.35,0.9000000000000004,0.9000000000000004,15.074,15.4,14.65,0.75,0.75,311640,655027,173108,481919,-150494
2018-09-16,14.39,15.15,14.05,1.0999999999999996,-1.0,14.56,15.2,14.25,0.9499999999999993,-0.6999999999999993,13.832,14.16,13.2,0.9600000000000009,-0.34999999999999964,14.28,14.5,14.05,0.4499999999999993,0.09999999999999964,256864,593265,87753,505512,344895
2018-09-23,15.32,15.8,14.6,1.200000000000001,1.200000000000001,15.644,15.95,15.27,0.6799999999999997,0.6799999999999997,15.182,15.71,14.3,1.4100000000000001,1.4100000000000001,15.56,15.95,15.2,0.75,0.75,185639,271057,121304,149753,98875
2018-09-30,15.866,16.05,15.72,0.33000000000000007,-0.22999999999999865,16.004,16.15,15.85,0.29999999999999893,-0.13999999999999702,15.628,15.83,15.5,0.33000000000000007,-0.2699999999999996,15.786,16.0,15.62,0.3800000000000008,-0.3800000000000008,156356,286852,73626,213226,77735
2018-10-07,15.104,15.62,14.41,1.209999999999999,-1.209999999999999,15.34,15.89,14.63,1.2599999999999998,-1.1199999999999992,14.64,15.42,14.13,1.2899999999999991,-0.7400000000000002,14.847999999999999,15.68,14.2,1.4800000000000004,-1.0700000000000003,121464,149463,101019,48444,-35488
2018-10-14,14.444,14.67,14.15,0.5199999999999996,-0.25,14.668,15.04,14.29,0.75,-0.27000000000000135,13.996,14.23,13.6,0.6300000000000008,-0.5899999999999999,14.31,14.61,13.89,0.7199999999999989,-0.5099999999999998,123708,199169,68803,130366,35107
2018-10-21,13.464,13.86,13.1,0.7599999999999998,-0.7599999999999998,13.754,14.06,13.28,0.7800000000000011,-0.7800000000000011,13.194,13.67,12.76,0.9100000000000001,-0.9100000000000001,13.384,13.89,12.89,1.0,-1.0,86612,118963,71357,47606,-19493
2018-10-28,13.176,13.62,12.95,0.6699999999999999,0.6199999999999992,13.386,13.77,13.09,0.6799999999999997,0.6799999999999997,12.884,13.25,12.46,0.7899999999999991,0.4800000000000004,13.192,13.6,12.95,0.6500000000000004,0.47000000000000064,66004,90070,40859,49211,-24698
2018-11-04,14.379999999999999,15.54,13.49,2.049999999999999,2.049999999999999,14.959999999999999,15.59,13.84,1.75,1.6999999999999993,13.956,14.78,12.84,1.9399999999999995,1.9399999999999995,14.6,15.53,13.75,1.7799999999999994,1.3099999999999987,76752,91877,52944,38933,-37381
2018-11-11,14.508000000000001,15.11,14.16,0.9499999999999993,-0.9399999999999995,14.82,15.64,14.31,1.33,-1.33,14.16,14.44,13.82,0.6199999999999992,-0.6199999999999992,14.296000000000001,14.48,14.05,0.4299999999999997,-0.41999999999999993,37876,43735,34882,8853,-102
2018-11-18,13.695,14.02,13.38,0.6399999999999988,-0.6399999999999988,13.850000000000001,14.07,13.55,0.5199999999999996,-0.5199999999999996,13.469999999999999,13.79,13.06,0.7299999999999986,-0.7299999999999986,13.55,13.92,13.17,0.75,-0.75,36364,65099,20436,44663,-12982
2018-11-25,13.12,13.37,12.83,0.5399999999999991,0.08000000000000007,13.49,13.73,13.11,0.620000000000001,0.28000000000000114,12.9,13.22,12.68,0.5400000000000009,0.20999999999999908,13.218,13.65,12.8,0.8499999999999996,0.7599999999999998,59609,104771,23997,80774,-33309
2018-12-02,13.1075,13.94,12.1,1.8399999999999999,-1.6400000000000006,13.25,13.97,12.3,1.67,-1.67,12.4825,13.56,11.59,1.9700000000000006,-1.9700000000000006,12.6,13.93,11.6,2.33,-2.33,72284,105388,47833,57555,20366
2018-12-09,10.602,11.6,10.0,1.5999999999999996,-1.5999999999999996,10.83,11.9,10.26,1.6400000000000006,-1.6400000000000006,10.152,10.6,9.68,0.9199999999999999,-0.9199999999999999,10.248,10.68,9.81,0.8699999999999992,-0.8699999999999992,71976,100148,51570,48578,-48519
2018-12-16,9.564,9.71,9.32,0.39000000000000057,-0.39000000000000057,9.726,9.99,9.42,0.5700000000000003,-0.5700000000000003,9.314,9.56,9.0,0.5600000000000005,-0.5600000000000005,9.424,9.64,9.13,0.5099999999999998,-0.46999999999999886,95353,196155,67704,128451,121228
2018-12-23,9.4225,9.96,9.02,0.9400000000000013,0.9400000000000013,9.89,10.36,9.43,0.9299999999999997,0.9299999999999997,9.355,9.77,9.02,0.75,0.75,9.6975,10.09,9.03,1.0600000000000005,1.0600000000000005,64635,75660,42986,32674,22625
2018-12-30,10.049999999999999,10.12,9.95,0.16999999999999993,-0.019999999999999574,10.3525,10.62,10.03,0.5899999999999999,0.16000000000000014,9.7625,10.09,9.63,0.4599999999999991,0.4599999999999991,10.0775,10.3,9.92,0.3800000000000008,0.19000000000000128,81761,169265,29182,140083,-140083
2019-01-06,10.716,10.95,10.31,0.6399999999999988,0.6399999999999988,10.98,11.23,10.59,0.6400000000000006,0.6400000000000006,10.614,10.8,10.31,0.4900000000000002,0.4900000000000002,10.894,11.16,10.55,0.6099999999999994,0.6099999999999994,33074,43304,25436,17868,11529
2019-01-13,10.992,11.17,10.71,0.4599999999999991,0.08999999999999986,11.16,11.31,11.05,0.2599999999999998,0.08999999999999986,10.844,11.01,10.68,0.33000000000000007,0.17999999999999972,10.975999999999999,11.13,10.79,0.34000000000000163,0.13000000000000078,30696,41016,22575,18441,-15287
2019-01-20,10.2,10.82,9.56,1.2599999999999998,-1.2599999999999998,10.2475,10.82,9.73,1.0899999999999999,-1.0899999999999999,9.725,10.18,9.3,0.879999999999999,-0.879999999999999,9.785,10.25,9.38,0.8699999999999992,-0.8699999999999992,29514,39839,17895,21944,-14630
2019-01-27,9.342,9.75,9.19,0.5600000000000005,0.4399999999999995,9.562,9.99,9.28,0.7100000000000009,0.4900000000000002,8.97,9.25,8.64,0.6099999999999994,0.28999999999999915,9.328,9.66,9.11,0.5500000000000007,0.16999999999999993,53719,67182,19683,47499,715
2019-02-03,9.446,9.66,9.35,0.3100000000000005,-0.049999999999998934,9.694,9.76,9.63,0.129999999999999,-0.07000000000000028,9.224,9.3,9.16,0.14000000000000057,0.0,9.442,9.62,9.35,0.2699999999999996,-0.11999999999999922,60250,87419,21086,66333,6387
2019-02-10,10.040000000000001,10.47,9.5,0.9700000000000006,0.4900000000000002,10.536,11.11,10.01,1.0999999999999996,-0.7899999999999991,9.78,9.93,9.37,0.5600000000000005,0.5300000000000011,10.208,10.9,9.85,1.0500000000000007,-0.9199999999999999,54645,110337,27425,82912,-82830
2019-02-17,9.985,10.25,9.77,0.4800000000000004,0.27999999999999936,10.285,10.69,10.05,0.6399999999999988,0.5700000000000003,9.8525,10.16,9.66,0.5,0.33999999999999986,10.1575,10.61,9.82,0.7899999999999991,0.6499999999999986,42990,58637,32804,25833,25833
2019-02-24,10.806000000000001,10.88,10.67,0.21000000000000085,0.14000000000000057,11.034,11.17,10.93,0.2400000000000002,-0.08000000000000007,10.608,10.81,10.46,0.34999999999999964,0.34999999999999964,10.872,10.95,10.8,0.14999999999999858,-0.019999999999999574,45222,72891,14663,58228,-37848
2019-03-03,10.475999999999999,10.95,9.7,1.25,-1.200000000000001,10.612,10.97,9.83,1.1400000000000006,-1.0700000000000003,10.028,10.68,9.44,1.2400000000000002,-1.1300000000000008,10.152,10.82,9.51,1.3100000000000005,-1.3100000000000005,20908,29423,12834,16589,-13073
2019-03-10,9.450000000000001,9.65,9.3,0.34999999999999964,-0.23999999999999844,9.758000000000001,9.88,9.56,0.3200000000000003,-0.3200000000000003,9.286,9.52,9.11,0.41000000000000014,-0.3699999999999992,9.422,9.66,9.28,0.3800000000000008,-0.27999999999999936,35482,96816,9730,87086,87086
2019-03-17,9.4,10.05,9.1,0.9500000000000011,0.6699999999999999,9.806,10.65,9.35,1.3000000000000007,0.7799999999999994,8.984,9.15,8.66,0.4900000000000002,-0.040000000000000924,9.394,10.13,9.02,1.1100000000000012,0.15000000000000036,75029,139251,29523,109728,19596
2019-03-24,9.488,9.74,9.24,0.5,0.09999999999999964,9.808,10.42,9.46,0.9599999999999991,0.5299999999999994,9.19,9.42,8.98,0.4399999999999995,-0.22000000000000064,9.426,9.64,9.2,0.4400000000000013,-0.3100000000000005,33300,47408,21566,25842,-8431
2019-03-31,9.338,9.38,9.26,0.120000000000001,0.030000000000001137,9.54,9.74,9.37,0.370000000000001,0.1899999999999995,9.132,9.23,9.07,0.16000000000000014,0.13000000000000078,9.372,9.67,9.27,0.40000000000000036,0.40000000000000036,39741,63584,26632,36952,-26077
2019-04-07,9.354,9.6,9.11,0.4900000000000002,-0.25,9.508000000000001,9.75,9.38,0.3699999999999992,-0.25,9.192,9.34,9.11,0.23000000000000043,-0.11999999999999922,9.32,9.42,9.2,0.22000000000000064,-0.11999999999999922,30342,54734,17420,37314,-4597
2019-04-14,9.2225,9.32,9.12,0.20000000000000107,-0.20000000000000107,9.377500000000001,9.5,9.3,0.1999999999999993,-0.1899999999999995,9.0925,9.1,9.07,0.02999999999999936,0.0,9.165,9.2,9.1,0.09999999999999964,0.0,31944,37970,15201,22769,-22047
2019-04-21,9.186,9.3,9.07,0.23000000000000043,-0.10999999999999943,9.4,9.6,9.28,0.3200000000000003,0.3200000000000003,9.052,9.17,9.0,0.16999999999999993,0.16999999999999993,9.225999999999999,9.34,9.09,0.25,0.2400000000000002,31821,47552,17213,30339,29042
2019-04-28,9.292,9.51,9.2,0.3100000000000005,0.16999999999999993,9.45,9.68,9.33,0.34999999999999964,0.25,9.235999999999999,9.51,9.11,0.40000000000000036,0.34999999999999964,9.368,9.67,9.2,0.47000000000000064,0.47000000000000064,25172,51078,14073,37005,7311
2019-05-05,9.522,9.76,9.36,0.40000000000000036,0.16999999999999993,9.724,9.99,9.56,0.4299999999999997,-0.41000000000000014,9.26,9.45,9.13,0.3199999999999985,0.010000000000001563,9.51,9.66,9.32,0.33999999999999986,-0.33999999999999986,28342,34937,22942,11995,-11995
2019-05-12,8.808,9.07,8.63,0.4399999999999995,-0.4399999999999995,8.952,9.47,8.66,0.8100000000000005,-0.8100000000000005,8.362,8.63,7.75,0.8800000000000008,-0.4399999999999995,8.672,8.85,8.25,0.5999999999999996,-0.5,32068,52693,15130,37563,-24337
2019-05-19,8.146,8.35,7.88,0.46999999999999975,-0.03999999999999915,8.358,8.53,8.1,0.4299999999999997,-0.22000000000000064,8.034,8.3,7.88,0.4200000000000008,-0.02999999999999936,8.118,8.45,7.98,0.46999999999999886,-0.10000000000000142,21909,34339,6878,27461,-20888
2019-05-26,7.85,8.05,7.6,0.45000000000000107,-0.45000000000000107,7.9475,8.11,7.85,0.2599999999999998,-0.2499999999999991,7.62,7.9,7.28,0.6200000000000001,-0.6200000000000001,7.7625,7.92,7.63,0.29000000000000004,-0.29000000000000004,37981,65358,19310,46048,46048
2019-06-02,7.662,7.8,7.4,0.39999999999999947,0.29000000000000004,8.008,8.26,7.85,0.41000000000000014,0.35999999999999943,7.408,7.57,7.03,0.54,-0.35999999999999943,7.736,7.85,7.64,0.20999999999999996,0.09999999999999964,67743,98978,44805,54173,32789
2019-06-09,7.876,7.98,7.72,0.2600000000000007,0.04999999999999982,8.142,8.44,7.99,0.4499999999999993,0.3099999999999987,7.7,7.74,7.63,0.11000000000000032,0.04999999999999982,7.95,8.07,7.9,0.16999999999999993,0.16999999999999993,43942,84439,11326,73113,24541
2019-06-16,7.9719999999999995,8.25,7.59,0.6600000000000001,0.5099999999999998,8.284,8.4,8.19,0.21000000000000085,0.0600000000000005,7.941999999999999,8.17,7.59,0.5800000000000001,0.4399999999999995,8.1,8.23,7.93,0.3000000000000007,0.15000000000000036,27537,39197,5437,33760,-5230
2019-06-23,7.994,8.21,7.72,0.4900000000000011,-0.11000000000000121,8.356,8.53,8.23,0.29999999999999893,0.29999999999999893,7.811999999999999,8.01,7.63,0.3799999999999999,0.21999999999999975,8.156,8.37,7.84,0.5299999999999994,0.5299999999999994,60537,171968,21469,150499,136239
2019-06-30,8.1325,8.5,7.8,0.7000000000000002,-0.5,8.41,8.68,8.28,0.40000000000000036,-0.379999999999999,7.9,8.39,7.51,0.8800000000000008,-0.5500000000000007,8.24,8.46,8.14,0.3200000000000003,-0.3200000000000003,29382,71293,11592,59701,55175
2019-07-07,7.706,8.22,7.22,1.0000000000000009,-0.8800000000000008,7.859999999999999,8.45,7.42,1.0299999999999994,-0.7699999999999996,7.42,7.86,7.14,0.7200000000000006,-0.6000000000000005,7.534,7.86,7.24,0.6200000000000001,-0.20999999999999996,50543,108001,14982,93019,-41093
2019-07-14,7.718,8.32,7.43,0.8900000000000006,-0.3600000000000003,7.7860000000000005,8.32,7.51,0.8100000000000005,-0.05999999999999961,7.396,7.5,7.3,0.20000000000000018,0.040000000000000036,7.476,7.53,7.44,0.08999999999999986,-0.05999999999999961,25154,65817,9239,56578,13329
2019-07-21,7.38,7.46,7.3,0.16000000000000014,-0.010000000000000675,7.522,7.67,7.42,0.25,0.03000000000000025,7.282,7.37,7.17,0.20000000000000018,-0.04999999999999982,7.414,7.61,7.3,0.3100000000000005,0.16999999999999993,18256,23905,8356,15549,-7464
2019-07-28,7.872,8.14,7.61,0.5300000000000002,0.29000000000000004,8.158,8.38,7.86,0.5200000000000005,0.1299999999999999,7.788,8.0,7.52,0.4800000000000004,0.3200000000000003,7.956,8.08,7.7,0.3799999999999999,0.2599999999999998,24197,37288,13973,23315,1321
2019-08-04,7.594,7.83,7.4,0.4299999999999997,-0.29000000000000004,7.75,7.94,7.54,0.40000000000000036,-0.40000000000000036,7.442,7.55,7.35,0.20000000000000018,-0.08999999999999986,7.492,7.59,7.41,0.17999999999999972,-0.09999999999999964,14913,24895,8492,16403,-2434
2019-08-11,7.1979999999999995,7.37,7.06,0.3100000000000005,-0.3100000000000005,7.438,7.8,7.33,0.46999999999999975,-0.040000000000000036,7.062,7.19,6.95,0.2400000000000002,-0.20000000000000018,7.178,7.29,6.98,0.3099999999999996,0.13999999999999968,19320,25045,15700,9345,-3227
2019-08-18,7.7459999999999996,8.29,7.44,0.8499999999999988,0.8499999999999988,8.056,8.38,7.7,0.6800000000000006,0.589999999999999,7.566,7.83,7.15,0.6799999999999997,0.3799999999999999,7.832,8.25,7.52,0.7300000000000004,0.5199999999999996,23591,27971,14252,13719,10763
2019-08-25,8.276,8.52,8.08,0.4399999999999995,0.4399999999999995,8.424,8.66,8.23,0.4299999999999997,0.33999999999999986,8.058,8.35,7.78,0.5699999999999994,0.40999999999999925,8.272,8.52,8.13,0.3899999999999988,0.05999999999999872,24654,43508,8007,35501,-35501
2019-09-01,8.0925,8.5,7.77,0.7300000000000004,-0.7300000000000004,8.31,8.5,8.14,0.35999999999999943,-0.35999999999999943,7.7075,7.95,7.47,0.4800000000000004,-0.4800000000000004,7.785,8.0,7.47,0.5300000000000002,-0.5300000000000002,37435,51235,19758,31477,-16957
2019-09-08,7.392,7.5,7.21,0.29000000000000004,-0.019999999999999574,8.08,9.39,7.58,1.8100000000000005,1.7300000000000004,7.112,7.4,7.0,0.40000000000000036,0.39000000000000057,7.57,9.07,7.0,2.0700000000000003,1.9800000000000004,67736,97792,35671,62121,54329
2019-09-15,9.592,10.14,9.12,1.0200000000000014,0.6300000000000008,10.048,10.65,9.29,1.3600000000000012,0.8000000000000007,9.326,9.73,8.82,0.9100000000000001,0.9100000000000001,9.814,10.5,9.23,1.2699999999999996,0.5700000000000003,81398,123666,49377,74289,48930
2019-09-22,9.266,9.84,8.95,0.8900000000000006,-0.8900000000000006,9.462,9.85,9.14,0.7099999999999991,-0.6500000000000004,8.794,9.48,8.05,1.4299999999999997,-0.6300000000000008,9.13,9.59,8.97,0.6199999999999992,-0.5899999999999999,59441,109622,24937,84685,-23505
2019-09-29,8.502,9.0,8.19,0.8100000000000005,-0.6999999999999993,8.718,9.17,8.46,0.7099999999999991,-0.6600000000000001,8.242,8.82,7.87,0.9500000000000002,-0.5899999999999999,8.462,8.84,8.3,0.5399999999999991,-0.41000000000000014,20231,37644,7883,29761,-17201
2019-10-06,8.378,8.56,8.2,0.3600000000000012,-0.08999999999999986,8.502,8.69,8.27,0.41999999999999993,0.10999999999999943,8.204,8.33,8.01,0.3200000000000003,0.02999999999999936,8.266,8.38,8.13,0.25,0.040000000000000924,17231,23908,11263,12645,12645
2019-10-13,8.512,8.76,8.36,0.40000000000000036,0.3200000000000003,8.784,9.19,8.53,0.6600000000000001,0.6600000000000001,8.45,8.67,8.25,0.41999999999999993,0.3100000000000005,8.654,8.88,8.48,0.40000000000000036,0.40000000000000036,22623,38955,6492,32463,19843
2019-10-20,9.28,9.62,9.0,0.6199999999999992,0.3800000000000008,9.576,9.71,9.43,0.28000000000000114,0.27000000000000135,9.136000000000001,9.3,9.0,0.3000000000000007,0.2900000000000009,9.394,9.58,9.25,0.33000000000000007,0.33000000000000007,15675,22853,10551,12302,-11541
2019-10-27,9.618,9.95,8.91,1.0399999999999991,0.13000000000000078,10.091999999999999,10.45,9.95,0.5,-0.019999999999999574,9.46,9.68,8.91,0.7699999999999996,-0.11999999999999922,9.868,10.0,9.78,0.22000000000000064,0.10999999999999943,16832,26747,6436,20311,5453
