Date,NROStock_Open_average,NROStock_Open_max,NROStock_Open_min,NROStock_Open_volatility,NROStock_Open_change,NROStock_High_average,NROStock_High_max,NROStock_High_min,NROStock_High_volatility,NROStock_High_change,NROStock_Low_average,NROStock_Low_max,NROStock_Low_min,NROStock_Low_volatility,NROStock_Low_change,NROStock_Close_average,NROStock_Close_max,NROStock_Close_min,NROStock_Close_volatility,NROStock_Close_change,NROStock_Volume_average,NROStock_Volume_max,NROStock_Volume_min,NROStock_Volume_volatility,NROStock_Volume_change
2018-05-06,4.876,4.92,4.83,0.08999999999999986,0.08999999999999986,4.926,4.96,4.9,0.05999999999999961,0.040000000000000036,4.862,4.89,4.83,0.05999999999999961,0.040000000000000036,4.898,4.91,4.89,0.020000000000000462,0.009999999999999787,15289,20383,7377,13006,-4230
2018-05-13,4.796,4.9,4.75,0.15000000000000036,-0.15000000000000036,4.812,4.9,4.76,0.14000000000000057,-0.14000000000000057,4.7620000000000005,4.83,4.73,0.09999999999999964,-0.09999999999999964,4.775,4.84,4.735,0.10499999999999954,-0.10499999999999954,9918,18844,3622,15222,-4929
2018-05-20,4.78,4.8,4.74,0.05999999999999961,0.040000000000000036,4.826,4.86,4.8,0.0600000000000005,0.0600000000000005,4.774,4.8,4.73,0.0699999999999994,0.04999999999999982,4.8,4.86,4.78,0.08000000000000007,0.08000000000000007,6978,12881,1305,11576,-6020
2018-05-27,4.9075,4.97,4.82,0.14999999999999947,0.1299999999999999,4.9575000000000005,5.01,4.9,0.10999999999999943,0.10999999999999943,4.89625,4.945,4.82,0.125,0.125,4.9475,5.01,4.9,0.10999999999999943,0.10999999999999943,17295,25795,8296,17499,539
2018-06-03,5.022,5.06,5.0,0.05999999999999961,0.04999999999999982,5.0520000000000005,5.09,5.03,0.05999999999999961,0.05999999999999961,5.017,5.06,4.99,0.0699999999999994,0.0649999999999995,5.035,5.08,4.995,0.08499999999999996,0.08499999999999996,9383,12422,6251,6171,4699
2018-06-10,5.074,5.11,5.0,0.11000000000000032,-0.009999999999999787,5.104,5.14,5.07,0.0699999999999994,-0.04999999999999982,5.04,5.08,5.0,0.08000000000000007,-0.08000000000000007,5.073,5.11,5.04,0.07000000000000028,-0.07000000000000028,11264,16835,6564,10271,3012
2018-06-17,5.0200000000000005,5.05,4.98,0.0699999999999994,0.019999999999999574,5.05,5.1,5.0,0.09999999999999964,0.0699999999999994,5.006,5.05,4.98,0.0699999999999994,0.0699999999999994,5.036,5.1,4.98,0.11999999999999922,0.09999999999999964,8353,12228,4837,7391,4793
2018-06-24,5.088,5.12,5.06,0.0600000000000005,0.03000000000000025,5.112,5.15,5.08,0.07000000000000028,0.0600000000000005,5.072,5.12,5.05,0.07000000000000028,0.07000000000000028,5.092,5.14,5.06,0.08000000000000007,0.0699999999999994,14674,28744,3144,25600,17884
2018-07-01,5.125,5.16,5.09,0.07000000000000028,0.040000000000000036,5.175,5.24,5.13,0.11000000000000032,0.11000000000000032,5.12,5.16,5.09,0.07000000000000028,0.0600000000000005,5.15,5.2,5.1,0.10000000000000053,0.10000000000000053,11663,18872,6016,12856,5046
2018-07-08,5.1979999999999995,5.22,5.18,0.040000000000000036,-0.040000000000000036,5.212,5.22,5.18,0.040000000000000036,-0.040000000000000036,5.18,5.2,5.15,0.04999999999999982,-0.04999999999999982,5.192,5.22,5.16,0.05999999999999961,-0.05999999999999961,10056,13570,7586,5984,-506
2018-07-15,5.158,5.17,5.14,0.03000000000000025,0.009999999999999787,5.182,5.2,5.17,0.03000000000000025,-0.03000000000000025,5.138,5.14,5.13,0.009999999999999787,0.0,5.17,5.2,5.14,0.0600000000000005,-0.05000000000000071,8197,12536,5556,6980,-6980
2018-07-22,5.138,5.17,5.11,0.05999999999999961,-0.009999999999999787,5.164,5.2,5.14,0.0600000000000005,-0.03000000000000025,5.114,5.13,5.11,0.019999999999999574,0.0,5.138,5.17,5.11,0.05999999999999961,-0.020000000000000462,10618,23657,2314,21343,13161
2018-07-29,5.14,5.17,5.11,0.05999999999999961,0.040000000000000036,5.176,5.2,5.13,0.07000000000000028,0.0600000000000005,5.126,5.17,5.11,0.05999999999999961,0.05999999999999961,5.154,5.18,5.13,0.04999999999999982,0.04999999999999982,16502,35008,5270,29738,8381
2018-08-05,5.1659999999999995,5.18,5.14,0.040000000000000036,0.0,5.172,5.18,5.17,0.009999999999999787,0.0,5.138,5.15,5.12,0.03000000000000025,0.0,5.149,5.155,5.14,0.015000000000000568,0.0,11610,16853,2195,14658,-804
2018-08-12,5.136,5.17,5.12,0.04999999999999982,0.019999999999999574,5.16,5.17,5.15,0.019999999999999574,0.0,5.112,5.16,5.06,0.10000000000000053,0.040000000000000036,5.151,5.17,5.13,0.040000000000000036,0.0,8888,17639,4862,12777,1734
2018-08-19,5.156000000000001,5.17,5.15,0.019999999999999574,-0.019999999999999574,5.164,5.18,5.15,0.02999999999999936,-0.019999999999999574,5.144,5.16,5.13,0.03000000000000025,-0.03000000000000025,5.15292,5.17,5.1331,0.036900000000000155,-0.018499999999999517,9919,28201,3336,24865,-22339
2018-08-26,5.172,5.22,5.13,0.08999999999999986,0.08999999999999986,5.1979999999999995,5.22,5.18,0.040000000000000036,0.040000000000000036,5.162,5.18,5.13,0.04999999999999982,0.04999999999999982,5.1819999999999995,5.19,5.18,0.010000000000000675,0.0,10573,18922,5631,13291,5070
2018-09-02,5.1975,5.21,5.18,0.03000000000000025,0.0,5.2125,5.22,5.2,0.019999999999999574,-0.009999999999999787,5.18,5.21,5.15,0.05999999999999961,-0.02999999999999936,5.1899999999999995,5.22,5.15,0.0699999999999994,-0.02999999999999936,8713,15927,5215,10712,9003
2018-09-09,5.176,5.21,5.15,0.05999999999999961,0.009999999999999787,5.2,5.24,5.17,0.07000000000000028,-0.009999999999999787,5.168,5.18,5.15,0.02999999999999936,0.0,5.181,5.2,5.15,0.04999999999999982,-0.02999999999999936,10503,15513,7141,8372,-6781
2018-09-16,5.126,5.15,5.09,0.0600000000000005,-0.0600000000000005,5.132,5.16,5.09,0.07000000000000028,-0.07000000000000028,5.082,5.12,5.02,0.10000000000000053,-0.08000000000000007,5.09798,5.13,5.04,0.08999999999999986,-0.08999999999999986,13657,27304,8026,19278,-3621
2018-09-23,4.962,5.04,4.92,0.1200000000000001,-0.09999999999999964,4.964,5.04,4.92,0.1200000000000001,-0.09999999999999964,4.914,4.95,4.89,0.0600000000000005,-0.03000000000000025,4.94,4.97,4.91,0.05999999999999961,-0.019999999999999574,19251,39825,4800,35025,-19721
2018-09-30,4.936,4.99,4.87,0.1200000000000001,-0.05999999999999961,4.956,5.0,4.9,0.09999999999999964,-0.08999999999999986,4.896,4.97,4.83,0.13999999999999968,-0.08999999999999986,4.936,5.0,4.87,0.1299999999999999,-0.08999999999999986,18972,21641,10650,10991,608
2018-10-07,4.822,4.9,4.75,0.15000000000000036,-0.15000000000000036,4.846,4.9,4.76,0.14000000000000057,-0.14000000000000057,4.778,4.85,4.69,0.15999999999999925,-0.15999999999999925,4.816,4.88,4.74,0.13999999999999968,-0.13999999999999968,29762,41255,14952,26303,-14264
2018-10-14,4.754,4.8,4.72,0.08000000000000007,0.03000000000000025,4.779,4.8,4.74,0.05999999999999961,0.04999999999999982,4.738,4.78,4.69,0.08999999999999986,0.05999999999999961,4.773000000000001,4.79,4.73,0.05999999999999961,0.05999999999999961,7608,14036,1982,12054,-2024
2018-10-21,4.738,4.79,4.7,0.08999999999999986,-0.040000000000000036,4.758,4.79,4.73,0.05999999999999961,-0.040000000000000036,4.686,4.74,4.63,0.11000000000000032,-0.11000000000000032,4.722,4.78,4.66,0.1200000000000001,-0.08999999999999986,14621,29624,4241,25383,11036
2018-10-28,4.65,4.71,4.59,0.1200000000000001,-0.11000000000000032,4.6659999999999995,4.72,4.59,0.1299999999999999,-0.1200000000000001,4.614,4.66,4.54,0.1200000000000001,-0.1200000000000001,4.636,4.69,4.55,0.14000000000000057,-0.1200000000000001,19624,30654,5803,24851,21590
2018-11-04,4.602,4.66,4.54,0.1200000000000001,0.0699999999999994,4.626,4.67,4.58,0.08999999999999986,0.08999999999999986,4.588,4.64,4.53,0.10999999999999943,0.10999999999999943,4.612,4.67,4.55,0.1200000000000001,0.08999999999999986,16007,26643,5562,21081,-18291
2018-11-11,4.616,4.67,4.55,0.1200000000000001,-0.11000000000000032,4.632,4.67,4.59,0.08000000000000007,-0.08000000000000007,4.596,4.65,4.55,0.10000000000000053,-0.10000000000000053,4.614,4.67,4.56,0.11000000000000032,-0.08999999999999986,29792,48335,13000,35335,35335
2018-11-18,4.505,4.58,4.47,0.11000000000000032,-0.11000000000000032,4.5275,4.6,4.48,0.11999999999999922,-0.11999999999999922,4.485,4.51,4.47,0.040000000000000036,-0.040000000000000036,4.49,4.52,4.47,0.04999999999999982,-0.04999999999999982,19768,45637,8751,36886,-36886
2018-11-25,4.516,4.6,4.46,0.13999999999999968,0.11999999999999922,4.548,4.61,4.51,0.10000000000000053,0.09000000000000075,4.496,4.58,4.44,0.13999999999999968,0.13999999999999968,4.531000000000001,4.61,4.47,0.14000000000000057,0.14000000000000057,14626,42375,5086,37289,32675
2018-12-02,4.585,4.65,4.51,0.14000000000000057,-0.09000000000000075,4.6225000000000005,4.65,4.6,0.05000000000000071,-0.05000000000000071,4.5575,4.62,4.49,0.1299999999999999,-0.0600000000000005,4.5925,4.64,4.57,0.0699999999999994,-0.05999999999999961,15356,26433,10099,16334,1854
2018-12-09,4.526,4.57,4.42,0.15000000000000036,-0.15000000000000036,4.5440000000000005,4.6,4.45,0.14999999999999947,-0.1200000000000001,4.498,4.55,4.39,0.16000000000000014,-0.14000000000000057,4.52,4.6,4.42,0.17999999999999972,-0.13999999999999968,14014,24514,5780,18734,15414
2018-12-16,4.19,4.4,3.99,0.41000000000000014,-0.41000000000000014,4.21,4.4,4.02,0.3800000000000008,-0.3800000000000008,4.096,4.25,3.96,0.29000000000000004,-0.29000000000000004,4.103,4.25,3.96,0.29000000000000004,-0.29000000000000004,25583,52174,9140,43034,-23019
2018-12-23,3.9775,4.06,3.89,0.16999999999999948,0.12999999999999945,4.0475,4.18,3.93,0.24999999999999956,0.24999999999999956,3.935,4.04,3.85,0.18999999999999995,0.18999999999999995,4.0075,4.1,3.87,0.22999999999999954,0.22999999999999954,25960,33250,19075,14175,-631
2018-12-30,4.1274999999999995,4.16,4.1,0.0600000000000005,0.020000000000000462,4.157500000000001,4.22,4.11,0.10999999999999943,0.0699999999999994,4.09,4.16,4.0,0.16000000000000014,0.0600000000000005,4.1475,4.21,4.08,0.1299999999999999,0.05999999999999961,16768,27790,7410,20380,-12841
2019-01-06,4.356,4.43,4.24,0.1899999999999995,0.1899999999999995,4.418,4.48,4.33,0.15000000000000036,0.13999999999999968,4.352,4.43,4.24,0.1899999999999995,0.1899999999999995,4.386,4.44,4.33,0.11000000000000032,0.11000000000000032,13789,27209,6245,20964,-20964
2019-01-13,4.446000000000001,4.53,4.4,0.1299999999999999,0.1299999999999999,4.492,4.54,4.44,0.09999999999999964,0.08999999999999986,4.428,4.44,4.4,0.040000000000000036,0.040000000000000036,4.462,4.53,4.43,0.10000000000000053,0.03000000000000025,18747,33849,8819,25030,25030
2019-01-20,4.4375,4.45,4.4,0.04999999999999982,0.0,4.459225,4.49,4.4369,0.05310000000000059,0.040000000000000036,4.405,4.45,4.37,0.08000000000000007,0.07000000000000028,4.451725,4.49,4.42,0.07000000000000028,0.07000000000000028,13961,17456,4926,12530,-11195
2019-01-27,4.57,4.71,4.46,0.25,0.25,4.626,4.74,4.51,0.23000000000000043,0.23000000000000043,4.55,4.65,4.46,0.1900000000000004,0.1900000000000004,4.606,4.71,4.51,0.20000000000000018,0.15000000000000036,25378,34191,16067,18124,-10868
2019-02-03,4.732,4.76,4.68,0.08000000000000007,0.08000000000000007,4.762,4.79,4.72,0.07000000000000028,0.04999999999999982,4.718,4.75,4.66,0.08999999999999986,0.08000000000000007,4.736,4.75,4.7,0.04999999999999982,0.040000000000000036,13274,28275,6084,22191,-3742
2019-02-10,4.75,4.76,4.74,0.019999999999999574,-0.009999999999999787,4.798,4.83,4.76,0.07000000000000028,0.03000000000000025,4.746,4.76,4.73,0.02999999999999936,-0.009999999999999787,4.7700000000000005,4.83,4.74,0.08999999999999986,0.08000000000000007,18732,26223,13870,12353,-3285
2019-02-17,4.825,4.84,4.81,0.03000000000000025,-0.009999999999999787,4.8475,4.86,4.84,0.020000000000000462,0.010000000000000675,4.797499999999999,4.82,4.77,0.05000000000000071,0.010000000000000675,4.8325,4.84,4.82,0.019999999999999574,-0.009999999999999787,20187,28264,8020,20244,-16180
2019-02-24,4.84,4.87,4.8,0.07000000000000028,0.009999999999999787,4.856,4.88,4.81,0.07000000000000028,-0.020000000000000462,4.81,4.83,4.78,0.04999999999999982,0.0,4.83006,4.85,4.81,0.040000000000000036,-0.039699999999999847,14713,23075,5610,17465,-9413
2019-03-03,4.844,4.86,4.82,0.040000000000000036,-0.019999999999999574,4.862,4.88,4.85,0.03000000000000025,-0.010000000000000675,4.828,4.84,4.81,0.03000000000000025,0.010000000000000675,4.851,4.88,4.825,0.054999999999999716,0.024999999999999467,12977,21563,3795,17768,-3058
2019-03-10,4.912,4.94,4.87,0.07000000000000028,0.05999999999999961,4.938,4.96,4.92,0.040000000000000036,0.009999999999999787,4.9,4.91,4.87,0.040000000000000036,0.040000000000000036,4.924,4.95,4.91,0.040000000000000036,-0.009999999999999787,7869,12899,2563,10336,-4458
2019-03-17,4.904,4.94,4.88,0.0600000000000005,0.040000000000000036,4.928,4.97,4.9,0.0699999999999994,0.05999999999999961,4.886,4.93,4.85,0.08000000000000007,0.040000000000000036,4.906,4.94,4.87,0.07000000000000028,0.05000000000000071,14854,23230,3911,19319,3057
2019-03-24,4.936,4.97,4.91,0.05999999999999961,0.04999999999999982,4.954,4.99,4.92,0.07000000000000028,0.07000000000000028,4.908,4.95,4.87,0.08000000000000007,0.08000000000000007,4.944,4.97,4.91,0.05999999999999961,0.05999999999999961,19539,26242,9151,17091,2654
2019-03-31,4.966,4.98,4.96,0.020000000000000462,-0.010000000000000675,4.974,5.0,4.96,0.040000000000000036,0.019999999999999574,4.942,4.97,4.92,0.04999999999999982,0.040000000000000036,4.962,4.99,4.94,0.04999999999999982,0.04999999999999982,17578,22768,11259,11509,3715
2019-04-07,4.99,5.02,4.97,0.04999999999999982,0.02999999999999936,5.002,5.02,4.98,0.03999999999999915,0.019999999999999574,4.9559999999999995,4.99,4.93,0.0600000000000005,-0.009999999999999787,4.981,5.01,4.95,0.05999999999999961,-0.020000000000000462,14853,23010,3506,19504,-392
2019-04-14,4.8875,4.97,4.79,0.17999999999999972,-0.17999999999999972,4.9025,4.99,4.83,0.16000000000000014,-0.16000000000000014,4.835,4.92,4.78,0.13999999999999968,-0.1299999999999999,4.8525,4.93,4.8,0.1299999999999999,-0.10999999999999943,10659,14430,4917,9513,-1425
2019-04-21,4.848,4.88,4.76,0.1200000000000001,0.03000000000000025,4.874,4.9,4.85,0.05000000000000071,0.03000000000000025,4.806,4.85,4.74,0.10999999999999943,0.10999999999999943,4.846,4.88,4.77,0.11000000000000032,0.11000000000000032,12582,23669,4840,18829,-18829
2019-04-28,4.908,4.98,4.85,0.13000000000000078,0.07000000000000028,4.953,4.99,4.88,0.11000000000000032,0.08000000000000007,4.886,4.93,4.85,0.08000000000000007,0.07000000000000028,4.938,4.97,4.88,0.08999999999999986,0.07500000000000018,24224,36665,14394,22271,8772
2019-05-05,4.984,5.01,4.95,0.05999999999999961,0.05999999999999961,4.988,5.03,4.95,0.08000000000000007,0.08000000000000007,4.946,4.97,4.91,0.05999999999999961,0.05999999999999961,4.978000000000001,5.03,4.94,0.08999999999999986,0.08999999999999986,41895,68272,18594,49678,23698
2019-05-12,5.034,5.06,4.99,0.0699999999999994,0.009999999999999787,5.042,5.06,5.02,0.040000000000000036,0.009999999999999787,4.988,5.01,4.97,0.040000000000000036,0.019999999999999574,5.021999999999999,5.06,5.0,0.05999999999999961,0.009999999999999787,28447,77360,10806,66554,-62829
2019-05-19,5.01,5.02,5.0,0.019999999999999574,-0.019999999999999574,5.018,5.03,5.01,0.020000000000000462,0.010000000000000675,4.98,5.0,4.96,0.040000000000000036,0.040000000000000036,4.998,5.03,4.96,0.07000000000000028,0.07000000000000028,19043,28888,12206,16682,-8318
2019-05-26,5.0075,5.07,4.95,0.1200000000000001,-0.07000000000000028,5.0125,5.07,4.97,0.10000000000000053,-0.07000000000000028,4.9399999999999995,4.99,4.92,0.07000000000000028,-0.07000000000000028,4.96,4.99,4.93,0.0600000000000005,-0.040000000000000036,30883,46423,17041,29382,-6595
2019-06-02,5.008,5.08,4.93,0.15000000000000036,0.1299999999999999,5.04,5.09,4.99,0.09999999999999964,0.09999999999999964,4.978,5.03,4.91,0.1200000000000001,0.10000000000000053,5.022,5.08,4.95,0.1299999999999999,0.1299999999999999,28006,41257,18395,22862,-13306
2019-06-09,5.14,5.18,5.1,0.08000000000000007,0.05000000000000071,5.162,5.2,5.11,0.08999999999999986,0.05999999999999961,5.116,5.16,5.06,0.10000000000000053,0.07000000000000028,5.14,5.17,5.1,0.07000000000000028,0.040000000000000036,22695,37307,15184,22123,11504
2019-06-16,5.2,5.25,5.15,0.09999999999999964,0.09999999999999964,5.244,5.3,5.16,0.13999999999999968,0.08999999999999986,5.168,5.21,5.1,0.11000000000000032,0.07000000000000028,5.198,5.23,5.16,0.07000000000000028,0.019999999999999574,20823,29245,12237,17008,9369
2019-06-23,5.12,5.19,5.04,0.15000000000000036,-0.11000000000000032,5.148,5.21,5.09,0.1200000000000001,-0.07000000000000028,5.078,5.17,5.0,0.16999999999999993,-0.08999999999999986,5.109,5.18,5.03,0.14999999999999947,-0.04499999999999993,28642,34835,24546,10289,-5466
2019-06-30,5.172499999999999,5.18,5.16,0.019999999999999574,0.0,5.21,5.25,5.17,0.08000000000000007,0.040000000000000036,5.14,5.18,5.09,0.08999999999999986,0.08999999999999986,5.175,5.21,5.14,0.07000000000000028,0.07000000000000028,17560,27694,5386,22308,-5991
2019-07-07,5.2459999999999996,5.29,5.2,0.08999999999999986,0.009999999999999787,5.272,5.3,5.22,0.08000000000000007,-0.03000000000000025,5.196000000000001,5.23,5.15,0.08000000000000007,-0.040000000000000036,5.212000000000001,5.24,5.15,0.08999999999999986,-0.08999999999999986,26277,61511,9054,52457,8271
2019-07-14,5.1579999999999995,5.18,5.13,0.04999999999999982,-0.040000000000000036,5.17,5.21,5.13,0.08000000000000007,-0.0600000000000005,5.12,5.17,5.07,0.09999999999999964,-0.05999999999999961,5.142,5.19,5.1,0.09000000000000075,-0.09000000000000075,18138,22555,16461,6094,-5384
2019-07-21,5.184,5.25,5.11,0.13999999999999968,0.13999999999999968,5.226,5.37,5.14,0.23000000000000043,0.21999999999999975,5.1579999999999995,5.25,5.1,0.15000000000000036,0.15000000000000036,5.212,5.37,5.14,0.23000000000000043,0.23000000000000043,34154,67919,11727,56192,56192
2019-07-28,5.424,5.53,5.36,0.16999999999999993,0.0,5.462,5.53,5.39,0.14000000000000057,-0.07000000000000028,5.352,5.4,5.3,0.10000000000000053,-0.040000000000000036,5.428,5.5,5.39,0.11000000000000032,-0.010000000000000675,55224,70235,35040,35195,-33224
2019-08-04,5.332,5.44,5.21,0.23000000000000043,0.07000000000000028,5.382,5.45,5.31,0.14000000000000057,0.08000000000000007,5.256,5.4,5.18,0.22000000000000064,0.22000000000000064,5.346,5.44,5.21,0.23000000000000043,0.21999999999999975,32283,49509,9855,39654,-39654
2019-08-11,5.38,5.45,5.32,0.1299999999999999,-0.10000000000000053,5.412,5.48,5.37,0.11000000000000032,-0.08000000000000007,5.334,5.39,5.29,0.09999999999999964,-0.0699999999999994,5.372,5.41,5.33,0.08000000000000007,-0.009999999999999787,26651,35323,20871,14452,-3938
2019-08-18,5.436,5.48,5.41,0.07000000000000028,0.019999999999999574,5.456,5.48,5.43,0.05000000000000071,-0.020000000000000462,5.394,5.41,5.37,0.040000000000000036,-0.040000000000000036,5.438,5.46,5.43,0.03000000000000025,-0.019999999999999574,16045,29869,8859,21010,15713
2019-08-25,5.476,5.52,5.42,0.09999999999999964,0.04999999999999982,5.502,5.52,5.47,0.04999999999999982,0.019999999999999574,5.44,5.48,5.4,0.08000000000000007,0.020000000000000462,5.468,5.5,5.42,0.08000000000000007,-0.019999999999999574,27965,65284,13884,51400,-371
2019-09-01,5.577500000000001,5.68,5.48,0.1999999999999993,0.1299999999999999,5.615,5.68,5.54,0.13999999999999968,0.08000000000000007,5.5425,5.59,5.46,0.1299999999999999,0.1299999999999999,5.59,5.61,5.54,0.07000000000000028,0.05999999999999961,27591,36012,15929,20083,-20083
2019-09-08,5.59,5.63,5.54,0.08999999999999986,0.009999999999999787,5.62,5.69,5.57,0.1200000000000001,0.009999999999999787,5.534,5.57,5.5,0.07000000000000028,-0.05000000000000071,5.58,5.67,5.54,0.1299999999999999,-0.020000000000000462,17495,21093,12205,8888,-5927
2019-09-15,5.558,5.63,5.53,0.09999999999999964,0.08999999999999986,5.614,5.7,5.54,0.16000000000000014,0.1299999999999999,5.5329999999999995,5.63,5.495,0.1349999999999998,0.11000000000000032,5.578,5.66,5.5,0.16000000000000014,0.08999999999999986,17278,30155,11056,19099,467
2019-09-22,5.66,5.69,5.62,0.07000000000000028,0.02999999999999936,5.676,5.7,5.64,0.0600000000000005,0.009999999999999787,5.612,5.65,5.59,0.0600000000000005,-0.04999999999999982,5.644,5.69,5.61,0.08000000000000007,-0.04999999999999982,11015,13976,7105,6871,699
2019-09-29,5.612,5.66,5.56,0.10000000000000053,-0.040000000000000036,5.63,5.68,5.58,0.09999999999999964,-0.0699999999999994,5.568,5.65,5.5,0.15000000000000036,-0.09000000000000075,5.612,5.67,5.58,0.08999999999999986,-0.07000000000000028,28742,54749,14848,39901,5667
2019-10-06,5.584,5.62,5.56,0.0600000000000005,0.03000000000000025,5.614,5.65,5.58,0.07000000000000028,0.020000000000000462,5.562,5.59,5.53,0.05999999999999961,-0.02999999999999936,5.608,5.65,5.58,0.07000000000000028,0.020000000000000462,36502,66240,23549,42691,31209
2019-10-13,5.656,5.69,5.62,0.07000000000000028,0.040000000000000036,5.71,5.77,5.68,0.08999999999999986,0.07999999999999918,5.634,5.67,5.6,0.07000000000000028,0.04999999999999982,5.694,5.74,5.63,0.11000000000000032,0.04999999999999982,18166,25505,8344,17161,-3154
